,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
465,gaussian_mixture,1727193173,CNRE,199,199,200,0.01,0,50,2,12.632549,35.411311848958334,0.7548,0.07623446,0.8306863,,0.71295,0.06355381,0.6407442,,0.72385,0.07522774,0.6060585,,0.72365,0.07624829,0.30435565,,0.7764,0.092595816,0.5250412,,0.72515,0.07572472,0.9759042,,0.7164,0.07486355,0.8153912,,0.7405,0.07839823,0.29050776,,0.7348,0.07925522,0.38326186,,0.716,0.052438736,0.39511782,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/142,142,False
466,gaussian_mixture,126704248,CNRE,149,149,150,0.1,0,50,2,8.582398,27.319207763671876,0.7788,0.21552747,1.2848024,,0.751,0.105508864,1.3668091,,0.74075,0.07377708,1.2405995,,0.7353,0.0932526,1.4415737,,0.7477,0.13095397,1.3470706,,0.7324,0.074695766,1.4385827,,0.74225,0.09082204,1.4847318,,0.74415,0.099965215,1.5054768,,0.7366,0.08623445,1.4291266,,0.7704,0.15350431,1.0810115,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/135,135,False
467,gaussian_mixture,2243058760,CNRE,99,99,100,100.0,0,50,2,36.432312,22.46382853190104,0.7939,0.0819093,0.9809511,,0.7611,0.056215405,0.50656986,,0.7236,0.068863034,0.60251236,,0.806,0.07671082,0.46830308,,0.81345,0.0809201,0.5315442,,0.74435,0.07756305,0.84718645,,0.7064,0.067953706,0.43031597,,0.7374,0.06590152,0.35916564,,0.71835,0.07230854,0.96764624,,0.75325,0.04431176,0.45411628,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/126,126,False
468,slcp,521258980,CNRE,199,199,200,0.1,0,50,2,9.997938,41.374263509114584,0.88505,0.042549968,19.28056,,0.81145,0.040309668,22.939964,,0.76775,0.0743829,27.240105,,0.93325,0.15608907,2.714532,,0.80975,0.044632792,23.517506,,0.78935,0.04548335,11.291816,,0.9377,0.093375325,30.71807,,0.91475,0.038148522,25.669075,,0.8324,0.051577687,10.330244,,0.8645,0.052069664,1.9544798,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/93,93,False
469,two_moons,301024479,CNRE,149,149,150,100.0,0,50,2,9.994316,27.230904134114585,0.5063,0.00047934055,0.088939965,,0.5166,0.0011883974,0.09115699,,0.6021,0.0007195473,0.09187016,,0.56185,0.001832366,0.08902404,,0.5257,0.001024723,0.09370409,,0.58075,0.0020737648,0.08810175,,0.60955,0.0039635897,0.08924277,,0.5916,0.0065915585,0.08951469,,0.52835,0.0009931326,0.0901403,,0.5932,0.002566576,0.0909657,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/36,36,False
470,slcp,2534522735,CNRE,149,149,150,0.1,0,50,2,10.205936,317.09973958333336,0.8901,0.017792106,19.39101,,0.88935,0.081689715,24.005657,,0.79085,0.011939287,26.287245,,0.92985,0.25422442,3.361112,,0.8282,0.0155854225,24.07951,,0.8066,0.010587215,10.635275,,0.9388,0.018908262,29.400455,,0.9636,0.10143125,26.92366,,0.82885,0.042844057,9.04982,,0.8689,0.14936924,2.0677295,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/87,87,False
471,slcp,2436135136,CNRE,199,199,200,1.0,0,50,2,12.171846,53.799825032552086,0.8726,0.028578162,20.103462,,0.83795,0.100459814,23.433533,,0.80095,0.027323604,25.999645,,0.9073,0.053106308,3.2901475,,0.88035,0.065876484,22.8554,,0.83465,0.022561312,10.386117,,0.91015,0.054204702,30.083029,,0.93915,0.04721713,24.392727,,0.7915,0.00898087,9.692499,,0.8348,0.085957885,2.6499076,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/92,92,False
472,slcp,495611706,CNRE,24,24,25,100.0,0,50,2,11.519875,19.016971842447916,0.8847,0.026493907,19.77583,,0.88215,0.050689697,22.917263,,0.78975,0.010027051,26.016876,,0.91275,0.15779698,3.4279552,,0.84675,0.048612237,23.282345,,0.8106,0.026752353,11.869856,,0.9391,0.07679486,30.23764,,0.87905,0.061264396,24.42443,,0.7969,0.017269254,9.518311,,0.8963,0.07716215,1.7185332,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/60,60,False
473,slcp,2650756157,CNRE,9,9,10,0.001,0,50,2,6.4478292,12.171470133463542,0.91635,0.034821272,19.735527,,0.90765,0.085272074,23.970755,,0.83045,0.051612258,26.113314,,0.93895,0.16814607,2.7632022,,0.80745,0.034046173,24.037912,,0.80125,0.017395616,11.505917,,0.94625,0.09666324,29.74368,,0.92875,0.054798126,24.53532,,0.84515,0.03798449,9.981882,,0.87975,0.06269598,1.8636985,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/59,59,False
474,slcp,3933089893,CNRE,199,199,200,10.0,0,50,2,14.238007,42.745357259114584,0.87555,0.054020524,19.85034,,0.8937,0.09088695,22.880978,,0.8377,0.10665083,25.547089,,0.9096,0.103197396,3.664776,,0.8337,0.04079485,23.86838,,0.76495,0.0063084364,11.362738,,0.93305,0.027718186,29.46019,,0.9088,0.07407248,25.775328,,0.7893,0.012858272,9.866391,,0.9002,0.11936319,1.7851881,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/91,91,False
475,gaussian_mixture,3213863477,CNRE,9,9,10,0.001,0,50,2,5.4993687,11.424562581380208,0.7754,0.18748713,1.2507067,,0.74785,0.103993475,1.3012643,,0.73405,0.08488679,1.2899127,,0.7364,0.0809648,1.3349531,,0.75445,0.13192123,1.438467,,0.73695,0.09118903,1.3519714,,0.74135,0.10523766,1.4296601,,0.74405,0.096680105,1.3776652,,0.7331,0.08354634,1.4807478,,0.7629,0.12404424,1.1913685,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/107,107,False
476,slcp,3729290938,CNRE,74,74,75,0.01,0,50,2,8.683226,19.931424967447917,0.90125,0.011192918,19.325195,,0.87115,0.040153146,23.358858,,0.8847,0.04220414,25.2654,,0.9143,0.103269875,3.316907,,0.85555,0.03665757,22.96574,,0.79645,0.025113106,10.908924,,0.92235,0.027334094,29.599201,,0.9029,0.02866447,25.042362,,0.85125,0.033950448,10.603966,,0.81165,0.04595977,2.4778132,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/76,76,False
477,slcp,2343218819,CNRE,99,99,100,0.01,0,50,2,8.905991,27.467633056640626,0.89585,0.020134687,20.233456,,0.8689,0.110370874,23.505062,,0.8158,0.06855202,25.261665,,0.9306,0.09551579,3.0598364,,0.8617,0.09617448,22.844757,,0.802,0.015834808,10.760126,,0.91775,0.088142395,29.549181,,0.91295,0.069007516,24.379282,,0.8252,0.031677485,10.011286,,0.85895,0.06612277,1.9925027,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/82,82,False
478,two_moons,1871347464,CNRE,9,9,10,100.0,0,50,2,6.5155306,11.698264567057292,0.60785,0.0020014048,0.09267663,,0.6093,0.0030223131,0.09220706,,0.60645,0.0015208721,0.09394716,,0.64675,0.0064616203,0.09305021,,0.67375,0.008412957,0.097110085,,0.62965,0.002091527,0.09172931,,0.6939,0.010159254,0.09451352,,0.669,0.006664276,0.09389269,,0.6062,0.0002580881,0.08993155,,0.6491,0.0012563467,0.09207055,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/6,6,False
479,slcp,2668995920,CNRE,149,149,150,1.0,0,50,2,11.417517,40.73401692708333,0.87975,0.014247775,19.192142,,0.81425,0.023415208,22.122688,,0.92205,0.088929534,25.326263,,0.90345,0.041683555,3.0081747,,0.8479,0.021611929,23.55725,,0.7769,0.024240255,10.713404,,0.9443,0.08957577,29.356133,,0.9331,0.04759264,25.945,,0.85785,0.012055397,8.697048,,0.82915,0.06998348,2.381012,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/86,86,False
480,two_moons,1732585285,CNRE,99,99,100,100.0,0,50,2,10.017481,20.836311848958335,0.5306,0.00280118,0.090218395,,0.5226,0.00054335594,0.09034035,,0.5819,0.0003950596,0.09223968,,0.5333,0.0033658147,0.090908036,,0.55525,0.001222372,0.09219827,,0.50855,-2.4676323e-05,0.09036111,,0.62015,0.000823617,0.0899792,,0.58705,0.000207901,0.090101644,,0.56335,0.0008278489,0.0919043,,0.6102,0.004196286,0.091779076,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/30,30,False
481,two_moons,2924066523,CNRE,99,99,100,10.0,0,50,2,9.902472,21.230662027994793,0.5403,0.0021954775,0.09130162,,0.5724,0.005219817,0.090033874,,0.59865,0.0043883324,0.09016794,,0.53665,0.006164551,0.089545,,0.53355,4.386902e-05,0.08935346,,0.5462,0.0023475885,0.08817133,,0.614,0.0052090883,0.09102766,,0.60565,0.0012278557,0.08875696,,0.56485,0.0075829625,0.09345244,,0.61415,0.009109497,0.0924996,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/31,31,False
482,gaussian_mixture,3574946993,CNRE,49,49,50,0.01,0,50,2,7.477412,14.882661946614583,0.7749,0.18546927,1.2104307,,0.75235,0.11040288,1.460532,,0.7391,0.08339983,1.403827,,0.7377,0.08485019,1.434412,,0.747,0.108946204,1.4065242,,0.73605,0.07782978,1.434223,,0.74005,0.09452027,1.3424952,,0.7385,0.087089956,1.3157,,0.73555,0.08026403,1.4882531,,0.7674,0.15738589,1.2678998,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/118,118,False
483,two_moons,20669128,CNRE,49,49,50,10.0,0,50,2,8.251226,14.985985310872396,0.54235,3.671646e-05,0.0928812,,0.57745,0.00035095215,0.09217818,,0.63055,0.0002670288,0.09186809,,0.6136,0.0009328127,0.089738905,,0.65685,-3.6001205e-05,0.09426355,,0.60605,-3.4570694e-06,0.09283234,,0.6582,0.0019927025,0.09086416,,0.6539,0.00086557865,0.08921081,,0.6173,0.0016115308,0.09154469,,0.62195,0.00012290478,0.09046762,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/19,19,False
484,two_moons,779494046,CNRE,1,1,2,1.0,0,50,2,5.047949,10.871338907877604,0.524,0.00013768673,0.08778487,,0.52795,0.00012266636,0.088130906,,0.5625,0.0007047653,0.08854562,,0.53895,0.0015711188,0.08942786,,0.5668,0.009646535,0.09083003,,0.5491,0.0021101236,0.08894033,,0.63875,0.0018523932,0.088503644,,0.6188,0.002993226,0.08790943,,0.52775,0.0029248,0.08807845,,0.604,0.0025197268,0.08664441,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/2,2,False
485,slcp,3072168658,CNRE,9,9,10,100.0,0,50,2,7.9028444,23.556986490885418,0.9318,0.030039907,19.62531,,0.83785,0.023647904,23.05045,,0.8523,0.07340288,27.989365,,0.9235,0.061236143,3.2585464,,0.79095,0.031167388,22.067698,,0.7997,0.030140162,11.932177,,0.96935,0.19423199,29.560635,,0.97065,0.12257445,24.566551,,0.80895,0.0067390203,9.98166,,0.9161,0.11945617,1.7847245,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/54,54,False
486,slcp,439111565,CNRE,1,1,2,100.0,0,50,2,3.9127202,13.548750813802084,0.95475,0.16868567,19.976631,,0.91565,0.19648194,24.265974,,0.8209,0.014028311,26.531487,,0.95465,0.1763857,5.265695,,0.88585,0.085942864,25.13245,,0.88595,0.041928053,11.182396,,0.98775,0.33138943,30.094578,,0.96535,0.1326487,28.149044,,0.8883,0.11839515,11.402361,,0.92535,0.0950259,3.0351472,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/48,48,False
487,slcp,2133986184,CNRE,149,149,150,0.01,0,50,2,9.384863,33.12238362630208,0.9227,0.089553595,20.379421,,0.86035,0.11044145,24.246437,,0.81995,0.06469536,26.45806,,0.9151,0.06928289,3.0270262,,0.80185,0.05373156,23.02518,,0.80795,0.020148396,12.04953,,0.94805,0.03068161,29.54871,,0.92695,0.09709442,23.64502,,0.82715,0.021594048,9.723192,,0.876,0.04417944,2.096338,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/88,88,False
488,gaussian_mixture,1681411386,CNRE,49,49,50,100.0,0,50,2,18.220776,16.450446573893228,0.7066,0.051624298,0.8350083,,0.775,0.07042432,0.40761966,,0.7415,0.06856573,0.8379399,,0.71065,0.06710303,0.84584904,,0.7662,0.046378493,0.5619504,,0.7205,0.07776868,0.6196585,,0.71485,0.07414329,0.26060498,,0.70735,0.069034934,0.32496098,,0.73385,0.07523489,0.6267594,,0.7835,0.025428534,0.6093062,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/114,114,False
489,two_moons,2571806208,CNRE,149,149,150,0.001,0,50,2,9.959912,26.66960245768229,0.5161,0.00064587593,0.09003276,,0.58905,-2.8133392e-05,0.09132384,,0.63695,5.6028366e-05,0.090968914,,0.55045,0.00041300058,0.089776635,,0.6593,0.002467513,0.096090555,,0.5221,9.071827e-05,0.090064496,,0.65585,0.0022660494,0.09058548,,0.64145,0.0019944906,0.091871664,,0.61745,0.00016659498,0.091555685,,0.672,0.0020936728,0.09069769,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/41,41,False
490,gaussian_mixture,2537398341,CNRE,24,24,25,10.0,0,50,2,7.042633,11.805772908528645,0.7713,0.18689704,1.2162395,,0.7514,0.10431701,1.4538898,,0.7351,0.073008895,1.3525288,,0.73285,0.08311814,1.3167679,,0.7527,0.1225214,1.2970924,,0.7255,0.05996108,1.1756132,,0.73745,0.097337544,1.3477038,,0.74145,0.09117639,1.4563131,,0.7334,0.07445574,1.4168278,,0.76755,0.16485184,1.4048464,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/109,109,False
491,two_moons,3632643880,CNRE,199,199,200,0.1,0,50,2,10.054991,33.238818359375,0.53665,0.0046013594,0.09101111,,0.517,0.00045764446,0.09140585,,0.5712,0.0009838343,0.08986376,,0.5234,0.0015380979,0.090590626,,0.55825,0.0010528564,0.09008914,,0.523,-1.4662743e-05,0.08772987,,0.61275,0.003271103,0.092057824,,0.60515,0.0113579035,0.09205367,,0.5486,0.00050133467,0.091414526,,0.6,0.0015705824,0.094054736,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/45,45,False
492,two_moons,2871951922,CNRE,199,199,200,1.0,0,50,2,10.047076,34.01740519205729,0.528,0.0025691986,0.09027146,,0.541,0.0032520294,0.09064089,,0.61635,0.00039827824,0.093053535,,0.5438,0.0048313737,0.088419035,,0.54675,-1.6212463e-05,0.094072826,,0.5228,0.0025603771,0.09042145,,0.6134,0.0029615164,0.090052575,,0.59845,0.0019021034,0.09007679,,0.5744,0.00056761503,0.0939852,,0.64805,0.0073349476,0.09099819,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/44,44,False
493,slcp,3940896617,CNRE,24,24,25,0.001,0,50,2,7.493017,14.329011027018229,0.8825,0.04083574,19.261387,,0.8899,0.075100064,24.276386,,0.7499,0.0071359873,26.397545,,0.91875,0.05452907,3.294073,,0.7736,0.0178895,23.536741,,0.81,0.009040117,11.580734,,0.94305,0.06997311,29.133986,,0.90825,0.052455544,24.629591,,0.8528,0.03886521,9.353817,,0.8551,0.059419394,2.1029305,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/65,65,False
494,gaussian_mixture,2444601950,CNRE,1,1,2,100.0,0,50,2,3.6156034,10.702261352539063,0.79315,0.2973041,1.4246323,,0.7607,0.14451075,1.452805,,0.74325,0.14489573,1.6662289,,0.7388,0.091276586,1.2945137,,0.7503,0.12207234,1.3326292,,0.7327,0.09236622,1.4651883,,0.7446,0.10697025,1.4015274,,0.74335,0.1010074,1.3807383,,0.7413,0.12229693,1.4579433,,0.76615,0.16366398,1.2465531,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/96,96,False
495,gaussian_mixture,590232037,CNRE,74,74,75,0.001,0,50,2,11.685335,18.879715983072916,0.7947,0.07005751,0.44325864,,0.77285,0.07354069,0.30357426,,0.716,0.07222605,0.22546758,,0.7319,0.07328856,0.98389065,,0.7663,0.054878116,0.4149889,,0.72265,0.072127104,0.32412767,,0.7276,0.06775272,0.6236807,,0.73115,0.06634283,0.34833807,,0.7378,0.0753783,0.2772013,,0.79805,0.04760909,0.45912293,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/125,125,False
496,gaussian_mixture,2015418066,CNRE,149,149,150,100.0,0,50,2,13.155572,26.71711629231771,0.7731,0.1696418,1.2485892,,0.7456,0.10497725,1.2704754,,0.73995,0.09385824,1.5187441,,0.73625,0.072193265,1.298836,,0.75355,0.13801467,1.309864,,0.7334,0.07139182,1.3282809,,0.74385,0.109497726,1.4340085,,0.7471,0.113411605,1.478555,,0.7328,0.07949424,1.4348414,,0.76905,0.1583249,1.2539959,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/132,132,False
497,gaussian_mixture,1201920695,CNRE,199,199,200,10.0,0,50,2,10.972012,34.704020182291664,0.77275,0.16417754,1.2221805,,0.7507,0.11031133,1.2562873,,0.7366,0.08961815,1.3951974,,0.7346,0.08115232,1.3891323,,0.75085,0.1370092,1.3716254,,0.73225,0.07194632,1.4697828,,0.74285,0.09699941,1.3397555,,0.7471,0.09382552,1.481799,,0.73735,0.09713274,1.5393265,,0.7759,0.18006968,1.4025614,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/139,139,False
498,two_moons,171399814,CNRE,199,199,200,10.0,0,50,2,10.516592,33.318373616536455,0.52375,1.1086464e-05,0.09112854,,0.54665,0.004881978,0.09153348,,0.5683,0.001838088,0.09183575,,0.52015,0.0030560493,0.0913253,,0.61905,0.001398921,0.09212057,,0.5066,7.414818e-05,0.088290036,,0.6081,0.0006489754,0.09239605,,0.6015,0.0011171103,0.08935939,,0.5484,0.0009716153,0.09056289,,0.6033,0.0030480623,0.08946763,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/43,43,False
499,gaussian_mixture,679645540,CNRE,24,24,25,0.1,0,50,2,9.794661,13.44517110188802,0.7686,0.06502652,0.6421859,,0.7273,0.06205237,0.82181835,,0.7531,0.07869887,0.33180594,,0.73105,0.07216191,0.8465314,,0.74305,0.05048716,0.35861725,,0.7196,0.073445916,0.8293256,,0.7458,0.08095133,0.45720115,,0.75905,0.07711935,0.35682088,,0.7248,0.07468724,0.62753046,,0.7992,0.070825696,0.6184068,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/111,111,False
500,two_moons,2428131582,CNRE,199,199,200,0.01,0,50,2,10.503519,32.72567545572917,0.52505,0.0018876791,0.0903678,,0.5072,0.00042760372,0.089694664,,0.56,0.00073361397,0.08898595,,0.5275,0.0029351711,0.08929554,,0.54135,0.0056568384,0.092507154,,0.5278,-1.0728836e-05,0.08984426,,0.6036,0.0005533695,0.09128957,,0.5851,0.00030517578,0.08996007,,0.53535,0.0021451712,0.089294925,,0.605,0.004335761,0.08861059,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-57/46,46,False
501,slcp,1072769287,CNRE,1,1,2,10.0,0,50,2,5.0751762,12.770339965820312,0.8753,0.033937216,19.408167,,0.77915,0.008304954,22.36222,,0.7549,0.009933591,24.961803,,0.89515,0.13707078,3.863613,,0.7298,0.018114924,23.884907,,0.7437,0.007297039,11.568214,,0.9763,0.04939127,30.194149,,0.84645,0.019422412,24.322895,,0.731,0.011755347,9.457209,,0.8693,0.07337028,2.0402734,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/49,49,False
502,gaussian_mixture,219091633,CNRE,9,9,10,10.0,0,50,2,5.663221,6.440848795572917,0.77375,0.1966877,1.1407058,,0.74665,0.052064,1.1083984,,0.7315,0.028960943,1.2562301,,0.7259,0.019078493,1.0205988,,0.74655,0.07199949,1.1470025,,0.71415,0.021322489,1.1923373,,0.73555,0.051196933,1.3306866,,0.7379,0.05378753,1.1028708,,0.7214,0.027878106,1.2124465,,0.7523,0.10271084,0.93113744,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/103,103,False
503,two_moons,2082850504,CNRE,24,24,25,0.1,0,50,2,7.872216,6.228340148925781,0.5737,0.019232392,0.08927466,,0.58955,0.022930384,0.08798191,,0.62225,0.008811116,0.09095426,,0.59645,0.030134141,0.09086435,,0.6191,0.026708722,0.0917186,,0.5816,0.01268816,0.088728935,,0.656,0.004331708,0.09329122,,0.6471,0.009512186,0.09135085,,0.5661,0.024592698,0.08934499,,0.66715,0.012863278,0.08848284,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/15,15,False
504,gaussian_mixture,500428906,CNRE,24,24,25,100.0,0,50,2,12.611984,6.30849863688151,0.75575,0.050188363,0.77730286,,0.7239,0.01067698,0.85280216,,0.7179,0.0045160055,1.0999122,,0.71865,0.0038015842,0.97517055,,0.7365,0.011995316,0.72181404,,0.72915,0.004170537,0.8551372,,0.7427,0.0124390125,1.1897492,,0.74235,0.012085915,0.8449738,,0.718,0.0093820095,0.9531635,,0.73405,0.021064699,0.7115742,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/108,108,False
505,gaussian_mixture,632611486,CNRE,1,1,2,0.001,0,50,2,4.566211,5.82858632405599,0.75295,0.024861157,0.9880378,,0.70815,0.014106512,0.72215635,,0.6652,0.0052132607,0.53506655,,0.69245,0.0038660765,0.88452446,,0.73155,0.003980279,1.016613,,0.6839,0.009685874,0.9527893,,0.6993,0.004384637,1.0001508,,0.7004,0.004241705,1.1098838,,0.65965,0.007771492,0.723351,,0.76935,0.04767835,0.77288365,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/101,101,False
506,gaussian_mixture,394526427,CNRE,149,149,150,0.01,0,50,2,9.480106,16.674711100260417,0.6814,0.020145595,1.1383289,,0.6352,0.0035403967,1.0670426,,0.61115,0.0044111013,1.0697963,,0.6421,0.005623579,1.0830288,,0.6703,0.00934279,0.8172966,,0.5898,0.0008279085,1.177866,,0.60285,0.00546062,1.2594285,,0.6358,0.008322716,1.0066187,,0.6018,0.0030509233,1.13679,,0.6912,0.022108793,0.8833786,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/136,136,False
507,two_moons,2017973444,CNRE,99,99,100,1.0,0,50,2,9.432673,10.759547932942708,0.5615,0.0007325411,0.09092185,,0.558,0.0014256239,0.09146151,,0.5253,0.00010597706,0.090512216,,0.54435,0.00062555075,0.08993107,,0.5809,0.010474324,0.09389603,,0.5111,-1.0728836e-05,0.09049836,,0.58,0.00024819374,0.08789085,,0.55775,0.0011934042,0.09078346,,0.512,0.00067055225,0.091125995,,0.60125,0.0013825893,0.0913742,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/32,32,False
508,slcp,2613098766,CNRE,49,49,50,0.001,0,50,2,8.637543,12.212101236979167,0.88315,0.022227287,20.027878,,0.84115,0.029199839,22.853935,,0.7815,0.017404795,26.875244,,0.91545,0.08526349,3.4591718,,0.80545,0.01409018,22.99131,,0.79955,0.021973848,11.451715,,0.92625,0.008894324,29.85931,,0.90315,0.010084391,25.068665,,0.84315,0.038211703,9.924692,,0.84615,0.048650265,1.8253937,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/71,71,False
509,slcp,84615400,CNRE,99,99,100,0.001,0,50,2,9.583824,15.599234008789063,0.8657,0.016112208,19.553644,,0.8097,0.039177418,23.254465,,0.76415,0.008498311,26.332886,,0.90515,0.054823995,3.4138787,,0.7358,0.005560875,23.657003,,0.77245,0.0058482885,11.279121,,0.9155,0.008154511,29.464619,,0.899,0.010543585,24.878847,,0.7967,0.0218184,10.7734165,,0.79485,0.03562057,2.127767,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/83,83,False
510,slcp,238211583,CNRE,1,1,2,0.001,0,50,2,4.787317,8.753120930989583,0.884,0.012084842,19.624111,,0.8291,0.015416026,22.859512,,0.7949,0.009128571,26.115118,,0.9329,0.14913917,3.0733755,,0.77385,0.016690254,23.354961,,0.79635,0.010458827,10.760328,,0.94185,0.035317183,29.702435,,0.9245,0.015614986,24.090569,,0.8294,0.042586446,10.575155,,0.85745,0.05080378,1.93159,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/53,53,False
511,slcp,2818072213,CNRE,9,9,10,0.01,0,50,2,7.072876,10.636820475260416,0.898,0.04058957,19.640852,,0.8291,0.036938906,23.489065,,0.73105,0.01022625,26.243052,,0.91245,0.057250857,3.8404782,,0.7533,0.009059548,24.151154,,0.76625,0.011479139,11.625803,,0.9215,0.007620454,29.207647,,0.9249,0.025567174,24.32146,,0.82985,0.033445716,10.016177,,0.8938,0.043269157,1.714647,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/58,58,False
512,slcp,665119354,CNRE,49,49,50,10.0,0,50,2,10.372705,16.583882649739582,0.82255,0.020798683,19.939226,,0.7927,0.017171144,22.632969,,0.7642,0.018473625,27.451237,,0.92805,0.071710944,3.2929125,,0.7061,0.005264044,24.374783,,0.7069,0.0036696196,11.033644,,0.9335,0.033141494,29.865784,,0.95745,0.093690515,23.364578,,0.72285,0.009397507,9.351133,,0.85185,0.024446845,2.0672853,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/67,67,False
513,two_moons,700743545,CNRE,99,99,100,0.001,0,50,2,9.434828,10.870329793294271,0.60985,0.00025475025,0.08855608,,0.618,8.583069e-06,0.09090978,,0.61615,-1.835823e-05,0.09252292,,0.618,0.00089907646,0.089729056,,0.6315,0.0029313564,0.09667221,,0.6045,-6.198883e-06,0.08959188,,0.66,0.0014141798,0.089604385,,0.6533,0.0009340048,0.090083934,,0.60025,0.00037568808,0.09253687,,0.6471,8.535385e-05,0.09110728,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/35,35,False
514,two_moons,1286724414,CNRE,1,1,2,0.001,0,50,2,5.0460906,5.833082580566407,0.6218,0.0026177168,0.090978995,,0.5232,0.0021067858,0.091104105,,0.63185,0.005054474,0.094428465,,0.655,0.00936538,0.09188114,,0.6239,0.0001834631,0.09391212,,0.63805,0.0038518906,0.09186697,,0.7357,0.005214095,0.09283683,,0.71495,0.0068974495,0.09144661,,0.54145,0.008549452,0.08937849,,0.67575,0.009560704,0.09212962,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/5,5,False
515,two_moons,3519483377,CNRE,49,49,50,0.01,0,50,2,8.696955,7.538079833984375,0.5666,0.0005118847,0.08933625,,0.5871,0.00041007996,0.08903137,,0.5847,0.00038349628,0.09047876,,0.5266,0.001172781,0.0889747,,0.6346,0.00041115284,0.094773926,,0.5096,1.5497208e-05,0.09007959,,0.64495,0.0008915663,0.09073716,,0.63145,0.00043547153,0.09087,,0.57905,0.0015472174,0.08994642,,0.649,0.006414652,0.09075679,,,21508096.0,/home/ben/sci/cnre/infinite/bench/09-13-24/22,22,False
