,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
22,slcp,2455058233,CNRE,24,24,25,0.001,0,128,3,4.745054,28.431524658203124,0.8757,0.013777256,19.746378,,0.79385,0.01609683,22.815842,,0.80025,0.027198672,25.413046,,0.92825,0.04423797,3.6080146,,0.66605,0.0049363375,24.514198,,0.74905,0.013930321,11.630136,,0.932,0.01900065,29.759571,,0.8851,0.0070934296,24.600216,,0.757,0.01587689,10.372656,,0.88845,0.048139095,1.7865338,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/17,17,False
23,slcp,2251179460,CNRE,1,1,2,0.01,0,128,3,4.790626,18.639558919270833,0.8941,0.03093636,19.910347,,0.8181,0.038273692,23.205475,,0.7316,0.034722924,26.087757,,0.9204,0.0604012,3.3625975,,0.7993,0.009758949,24.2033,,0.7721,0.012600541,11.371653,,0.9685,0.04179299,29.224823,,0.9068,0.0028640032,24.619963,,0.7522,0.0026632547,9.762123,,0.84055,0.054892182,1.8811948,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/4,4,False
24,slcp,3176133755,CNRE,1,1,2,100.0,0,128,3,3.3408518,21.036204020182293,0.9321,0.02496326,19.732338,,0.8918,0.03737521,23.021088,,0.8117,0.011091828,25.98691,,0.9605,0.15351039,3.801457,,0.82145,0.014918685,23.718397,,0.84695,0.03181684,11.907534,,0.9698,0.09384751,29.862827,,0.932,0.037715673,25.980602,,0.9062,0.1377958,10.441835,,0.93905,0.09729928,2.159533,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/0,0,False
25,slcp,3365403666,CNRE,49,49,50,0.001,0,128,3,4.898181,35.28611653645833,0.87535,0.016927004,19.45816,,0.82955,0.044203997,22.674839,,0.7279,0.011258602,25.721817,,0.90905,0.020620942,3.364911,,0.81535,0.03738916,23.196198,,0.7478,0.011341214,11.068565,,0.9418,0.08990908,30.237816,,0.8656,0.026845336,24.977728,,0.77685,0.0131572485,10.590702,,0.8442,0.03057909,1.79512,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/23,23,False
26,slcp,196118655,CNRE,99,99,100,0.1,0,128,3,4.6809716,54.14408772786458,0.88445,0.02846694,19.949238,,0.7941,0.012872338,22.680187,,0.69575,0.006908536,25.924667,,0.92225,0.1125797,3.7062411,,0.8674,0.028817177,24.005783,,0.7636,0.0058757067,11.040986,,0.9326,0.103949666,29.328568,,0.88245,0.024846911,24.381065,,0.76815,0.010450959,10.845762,,0.8996,0.18377095,1.8248839,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/33,33,False
27,slcp,1093472292,CNRE,24,24,25,10.0,0,128,3,5.451844,27.855965169270835,0.9456,0.012037635,19.741495,,0.8365,0.016690731,22.444122,,0.8176,0.09020066,26.853699,,0.93235,0.107151866,3.8595743,,0.7862,0.0433414,23.360046,,0.7807,0.03997624,11.589853,,0.93725,0.020973325,29.901705,,0.9538,0.08900583,24.294922,,0.8194,0.022809029,10.254483,,0.86565,0.049223483,2.3067243,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/13,13,False
28,slcp,3209063865,CNRE,149,149,150,0.1,0,128,3,4.5435624,71.3306396484375,0.86405,0.017209888,19.336727,,0.7511,0.0060772896,22.920193,,0.76365,0.012639046,26.255114,,0.9188,0.056150317,3.4897902,,0.72845,0.051784635,24.05155,,0.73025,0.0023777485,10.957565,,0.953,0.027646422,29.545033,,0.90035,0.01756525,23.768217,,0.76855,0.013202548,10.000671,,0.87565,0.051602244,2.0012798,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/39,39,False
29,slcp,4039721504,CNRE,24,24,25,0.01,0,128,3,4.8284035,25.80033162434896,0.882,0.041545272,19.467442,,0.82735,0.03897667,22.395664,,0.71275,0.01627469,26.660805,,0.92925,0.12740827,3.1586936,,0.69325,0.0088579655,24.270294,,0.70035,0.006803274,11.763361,,0.94995,0.045214772,29.475338,,0.89595,0.014159203,23.809584,,0.81095,0.021372795,10.909624,,0.887,0.034623623,1.7459724,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/16,16,False
30,slcp,4006597638,CNRE,9,9,10,0.001,0,128,3,4.9689426,21.520560709635415,0.8573,0.029929757,19.377693,,0.7866,0.015222192,22.543533,,0.7403,0.015796542,27.081478,,0.91945,0.05511129,3.399557,,0.7,0.020186305,23.559042,,0.719,0.0105314255,11.206594,,0.9188,0.035683274,29.769619,,0.88785,0.029185176,24.396038,,0.78705,0.017069817,9.583054,,0.90405,0.047337174,1.727572,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/11,11,False
31,slcp,3703543477,CNRE,49,49,50,1.0,0,128,3,5.33073,34.502811686197916,0.9196,0.05257559,19.737926,,0.8279,0.034994602,22.403461,,0.7352,0.018725991,25.769438,,0.9254,0.12339014,3.220653,,0.7493,0.04054427,23.100414,,0.7675,0.0034732819,10.612278,,0.9444,0.047850728,29.400875,,0.90085,0.007896185,23.931297,,0.7686,0.015945077,10.100839,,0.8302,0.030519366,2.0129137,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/20,20,False
32,slcp,4174454451,CNRE,9,9,10,10.0,0,128,3,4.361042,18.830318196614584,0.9323,0.030558944,19.106161,,0.88685,0.052295327,22.865574,,0.8671,0.029170275,25.660593,,0.95815,0.1432901,3.6076627,,0.7454,0.0027618408,24.005554,,0.8077,0.016182184,11.95125,,0.95505,0.01571834,29.88193,,0.9377,0.008850217,24.561745,,0.8309,0.026007533,10.229532,,0.89415,0.07516074,2.5860367,,,22528.0,/home/ben/sci/fix-cnre/infinite/fixed-validation-loss/2024-06-28/11-26-30/7,7,False
