,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
38,two_moons,1893490932,CNRE,99,99,100,1.0,0,False,128,3,11.856937,46.466609700520834,0.70315,0.003150344,0.08426603,,0.7531,0.044643164,0.07958749,,0.8362,0.17717195,0.08327076,,0.722,0.011274159,0.08443155,,0.7256,0.0059179068,0.081035376,,0.70025,0.07441342,0.081467144,,0.74555,0.0047900677,0.095583156,,0.7201,0.004570365,0.09576161,,0.7774,0.24117512,0.09107121,,0.78,0.0905298,0.091040656,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/12,12
39,two_moons,106004767,CNRE,99,99,100,1.0,0,False,128,3,9.771777,230.11979166666666,0.53255,0.0030651093,0.0925698,,0.50495,3.7670135e-05,0.089842185,,0.51825,0.00028133392,0.09241155,,0.5206,0.0024636984,0.09198156,,0.5582,0.0029697418,0.09608495,,0.53675,0.001450181,0.09142964,,0.55485,3.5643578e-05,0.089214034,,0.55945,0.0011197329,0.08984378,,0.53715,0.009257972,0.08933483,,0.52125,0.00064492226,0.08920396,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/14,14
40,gaussian_mixture,1263491361,CNRE,99,99,100,1.0,0,False,128,3,15.750886,55.80557861328125,0.7952,0.22998166,1.3303351,,0.7493,0.11087549,1.2299244,,0.7377,0.109025955,1.3948408,,0.7414,0.084291756,1.3745682,,0.76335,0.1950711,1.6260287,,0.7389,0.094373286,1.4496287,,0.7476,0.1497845,1.5605638,,0.74295,0.086149275,1.400646,,0.73295,0.08980411,1.2728686,,0.80985,0.28580207,1.4249859,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/6,6
41,slcp_distractors,3742977563,CNRE,99,99,100,1.0,0,False,128,3,10.916307,146.178515625,0.98665,0.20749032,895.64844,,0.9656,0.13034976,380.2436,,0.9526,0.019014,386.12344,,0.9865,0.14287305,570.77747,,0.95415,0.08198571,895.36865,,0.96905,0.053655505,346.6145,,0.9927,0.11442661,1076.27,,0.97625,0.050578237,426.85367,,0.9601,0.14244878,711.5916,,0.9463,0.117470145,349.3476,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/19,19
42,bernoulli_glm,3886316849,CNRE,99,99,100,1.0,0,False,128,3,13.589216,378.605078125,0.6,0.04239869,9.955982,,0.5838,0.010785222,12.019926,,0.68275,0.10156381,11.373851,,0.66685,0.13661182,10.823412,,0.6472,0.03091216,15.5818205,,0.56185,0.0051002502,13.645582,,0.60675,0.020109653,13.051613,,0.64815,0.07576692,10.584004,,0.64525,0.10843372,10.409925,,0.59235,0.014504194,15.065062,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/2,2
43,gaussian_linear,2959721468,CNRE,99,99,100,1.0,0,False,128,3,16.38283,247.89111328125,0.6658,0.034229398,1.4986163,,0.67185,0.033244014,1.4810011,,0.6786,0.027486682,1.4194613,,0.76705,0.08042133,1.6939678,,0.63775,0.023277879,1.3086767,,0.68895,0.04195416,1.2391737,,0.6692,0.036723256,1.3556037,,0.71415,0.053885102,1.6419673,,0.61615,0.011836529,1.4033113,,0.70575,0.055634737,1.6084363,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/15,15
44,slcp,2187828949,CNRE,99,99,100,1.0,0,False,128,3,10.64875,286.7550455729167,0.82865,0.0038528442,19.3954,,0.7226,0.011974335,22.4794,,0.76635,0.06339836,25.577827,,0.92355,0.13733089,3.4118233,,0.78495,0.03264594,24.295147,,0.68965,0.030209184,11.162598,,0.9543,0.017842293,29.705063,,0.88025,0.041731715,24.443443,,0.67815,0.0046163797,9.796856,,0.75845,0.025624633,2.1174853,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/5,5
45,bernoulli_glm_raw,4104119273,CNRE,99,99,100,1.0,0,False,128,3,13.360114,213.316650390625,0.69235,0.02436161,3.6055512,,0.66125,0.034069538,4.472136,,0.79415,0.09511995,3.8729835,,0.7026,0.033544064,3.6055512,,0.84,0.16732591,5.477226,,0.8097,0.08971238,5.0,,0.72865,0.057086945,4.8989797,,0.7388,0.102834344,3.8729835,,0.6539,0.069027424,3.4641016,,0.79475,0.10369676,5.3851647,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/22,22
46,gaussian_linear_uniform,3525316989,CNRE,99,99,100,1.0,0,False,128,3,19.354586,206.37156575520834,0.7389,0.045615196,1.5020981,,0.80785,0.08515,1.7386018,,0.88995,0.19703782,1.8999482,,0.78675,0.09127617,1.4839306,,0.71325,0.027261496,1.4664416,,0.76125,0.06115365,1.4261944,,0.71565,0.034095168,1.4309256,,0.7919,0.08714616,1.6142616,,0.7529,0.06610131,1.4385123,,0.8181,0.1064443,1.6338178,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/9,9
47,gaussian_linear_uniform,2438887218,CNRE,99,99,100,1.0,0,False,128,3,11.287483,272.33351236979166,0.68005,0.022029877,1.4006137,,0.78555,0.07129288,1.5571258,,0.74655,0.06358093,1.6634743,,0.64125,0.01436007,1.4275415,,0.65845,0.02350223,1.3991351,,0.64715,0.013251424,1.3545108,,0.6736,0.030719519,1.4450045,,0.76105,0.07495928,1.4716251,,0.6307,0.007071972,1.3438876,,0.7073,0.05214423,1.5427063,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/10,10
