,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
26,gaussian_linear,2276994166,CNRE,99,99,100,1.0,0,False,128,3,9.126268,212.97820638020832,0.63235,0.033889413,1.5856991,,0.58725,0.01709032,1.4560318,,0.5521,0.009330153,1.4436905,,0.6453,0.042054534,1.7173374,,0.5602,0.009320855,1.3375503,,0.5628,0.010851979,1.3630985,,0.55785,0.008532286,1.4196696,,0.6593,0.043700337,1.7023506,,0.5623,0.009817362,1.4421417,,0.60215,0.018356442,1.6023469,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/7,7
27,gaussian_linear,851438626,CNRE,99,99,100,1.0,0,False,128,3,14.526145,197.49749348958332,0.66975,0.03595817,1.523495,,0.6258,0.019484758,1.4532213,,0.64695,0.027897358,1.4144084,,0.65165,0.024756074,1.6085544,,0.6025,0.010936737,1.3149543,,0.66845,0.034877896,1.3498247,,0.67045,0.029299974,1.4431703,,0.68995,0.030163407,1.6022514,,0.64325,0.01806879,1.3580737,,0.68255,0.037900567,1.6628149,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/3,3
28,gaussian_linear,2275066383,CNRE,99,99,100,1.0,0,False,128,3,9.27696,388.3660481770833,0.54645,0.008871436,1.4750915,,0.522,0.0038676262,1.4186924,,0.55095,0.009942889,1.4003103,,0.56525,0.014142156,1.5614593,,0.5203,0.0038180351,1.2760596,,0.52615,0.0045621395,1.327857,,0.53555,0.0046868324,1.3456627,,0.55955,0.011422515,1.5352361,,0.5327,0.0053862333,1.3787363,,0.5438,0.008556008,1.4567662,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/8,8
29,gaussian_linear_uniform,1809791156,CNRE,99,99,100,1.0,0,False,128,3,15.323527,203.37766927083334,0.7925,0.066064954,1.5053341,,0.83365,0.12779778,1.7782366,,0.8555,0.11603165,1.7187781,,0.7357,0.050708175,1.5860292,,0.76305,0.060734153,1.5243459,,0.70625,0.025059104,1.4211233,,0.7202,0.048623204,1.5429215,,0.829,0.10746753,1.5564396,,0.74065,0.06628835,1.5098721,,0.74515,0.063073635,1.4831468,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/12,12
30,gaussian_linear_uniform,687859321,CNRE,99,99,100,1.0,0,False,128,3,13.446499,383.2287109375,0.55815,0.0067914724,1.367907,,0.5546,0.0065329075,1.4299837,,0.58285,0.009718299,1.5025995,,0.55395,0.006921053,1.3595915,,0.5332,0.0038964748,1.3084474,,0.5328,0.0023971796,1.3038607,,0.5307,0.0038599968,1.2979281,,0.5466,0.003896594,1.322681,,0.54455,0.0037056208,1.301522,,0.54915,0.0035145283,1.3614924,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/14,14
31,gaussian_linear,2468357734,CNRE,99,99,100,1.0,0,False,128,3,14.025433,245.88982747395832,0.6613,0.032975793,1.5834846,,0.6517,0.0320853,1.5151643,,0.71275,0.044785738,1.5996153,,0.7218,0.0514282,1.7642379,,0.5841,0.006454468,1.3076065,,0.68245,0.027268529,1.4560027,,0.68135,0.049601674,1.3927622,,0.6998,0.04816127,1.7198262,,0.6886,0.035030007,1.487869,,0.68915,0.04460621,1.6706017,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/6,6
32,gaussian_linear_uniform,2661086293,CNRE,99,99,100,1.0,0,False,128,3,10.874015,220.08802083333333,0.71245,0.06525648,1.4536378,,0.763,0.055506587,1.5927439,,0.7255,0.067014754,1.634938,,0.71615,0.0463022,1.4481647,,0.63405,0.016064763,1.3694358,,0.69145,0.04387629,1.4169322,,0.6138,0.014168143,1.3789675,,0.7102,0.058354855,1.4415419,,0.69,0.04771328,1.4476018,,0.67895,0.03622961,1.4227103,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/19,19
33,gaussian_linear,2091442424,CNRE,99,99,100,1.0,0,False,128,3,10.447339,403.05,0.52855,0.004249692,1.4239705,,0.522,0.0022369623,1.3749725,,0.55405,0.008520603,1.3446078,,0.54525,0.0076333284,1.500228,,0.5112,0.0020116568,1.2904322,,0.5138,0.0037702322,1.2937398,,0.52115,0.0019897223,1.3608415,,0.53935,0.0035469532,1.4960166,,0.5311,0.0055185556,1.35831,,0.5528,0.008405209,1.4303396,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/2,2
34,lotka_volterra,2108838194,CNRE,99,99,100,1.0,0,False,128,3,15.026741,257.63250325520835,0.99115,0.45843148,9.67766,,0.99715,0.5730396,17.267487,,0.96845,0.26944146,19.363972,,0.99975,0.6180197,571.0801,,0.9669,0.4271131,17.017366,,0.9973,0.55071694,44.64521,,0.9979,0.7724954,28.15509,,0.9809,0.5408983,22.870605,,0.9939,0.665706,36.82318,,0.98935,0.4188783,39.57054,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-21-54/1,1
35,lotka_volterra,32552715,CNRE,99,99,100,1.0,0,False,128,3,21.507719,45.226298014322914,0.9998,0.575436,34.369385,,0.99925,0.5526569,48.389267,,0.9988,0.5898714,31.839634,,0.99965,0.56188375,616.48096,,0.99885,0.5591558,53.963776,,0.99985,0.5636228,66.36915,,0.9996,0.56052864,64.344055,,0.995,0.47797906,51.11228,,0.99765,0.5408074,86.242294,,0.99925,0.552364,226.73596,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-21-54/0,0
