,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
169,gaussian_mixture,1476260578,CNRE,9,9,10,10.0,0,False,50,2,8.809483,12.61909891764323,0.7934,0.07443392,0.842631,,0.786,0.074486375,0.8484225,,0.7583,0.064544916,0.47490185,,0.80725,0.08303404,0.6632188,,0.7833,0.063537836,1.0320716,,0.75395,0.070946336,0.6465029,,0.83335,0.0868237,0.6024899,,0.80735,0.07061052,0.4643711,,0.75005,0.06897056,0.35743672,,0.7594,0.05938077,0.41174227,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/103,103
170,two_moons,1148616048,CNRE,24,24,25,0.1,0,False,50,2,8.1483345,11.89375,0.5568,0.004296422,0.08975318,,0.52825,0.00013267994,0.08849692,,0.6255,0.0009274483,0.08744212,,0.58065,0.0053171515,0.087596625,,0.6151,0.00022804737,0.09165836,,0.5982,0.00018072128,0.08798863,,0.67135,0.0007082224,0.09008283,,0.6678,0.00085651875,0.090467446,,0.5968,0.00073570013,0.08669602,,0.6425,0.0002683401,0.0877115,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/15,15
171,gaussian_mixture,1631795155,CNRE,24,24,25,100.0,0,False,50,2,11.89632,12.62611592610677,0.76925,0.03935516,0.559332,,0.78225,0.054926157,1.0183616,,0.7584,0.06300044,0.4031222,,0.76175,0.055416465,0.3746853,,0.7691,0.057560086,0.47985223,,0.7186,0.063996315,0.37166056,,0.7782,0.05134511,0.8564776,,0.76365,0.05762613,0.8607936,,0.7651,0.07153249,0.42954606,,0.8017,0.078389645,0.9303132,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/108,108
172,gaussian_mixture,3271874598,CNRE,1,1,2,0.001,0,False,50,2,7.6234827,11.99269307454427,0.76075,0.07488191,0.7149658,,0.7401,0.057816148,0.85120034,,0.7394,0.07024574,0.6215366,,0.7152,0.06899738,0.4347103,,0.78125,0.065567255,0.6656103,,0.71785,0.073541164,0.62310994,,0.78915,0.08101702,0.6347307,,0.79945,0.08199322,0.3448732,,0.73895,0.073333025,0.3349946,,0.7984,0.07123995,0.506724,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/101,101
173,gaussian_mixture,3790040050,CNRE,149,149,150,0.01,0,False,50,2,11.621419,27.67979736328125,0.72605,0.044078708,0.8569097,,0.7629,0.06707275,0.39172888,,0.72975,0.068072915,0.24547601,,0.7411,0.06574094,0.3704179,,0.75115,0.05098188,0.35078827,,0.73435,0.06983173,0.81738055,,0.76805,0.07144487,0.6331576,,0.7522,0.07056236,0.45855042,,0.72565,0.0678916,0.63865125,,0.77225,0.082983136,0.8525158,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/136,136
174,two_moons,2394195516,CNRE,99,99,100,1.0,0,False,50,2,9.546849,20.534029134114583,0.5715,0.0011024475,0.08939999,,0.60795,0.00396204,0.09132345,,0.5836,0.0008786917,0.089887656,,0.59705,0.0035538077,0.08727601,,0.5864,0.0022463799,0.09152589,,0.57965,0.0022672415,0.09229235,,0.63735,0.007045865,0.09146639,,0.61475,0.0027332306,0.08841727,,0.5703,0.0049093366,0.09015776,,0.64475,0.005064726,0.09069015,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/32,32
175,slcp,2404883468,CNRE,49,49,50,0.001,0,False,50,2,8.451514,17.092403157552084,0.86585,0.020277381,19.590239,,0.86225,0.049272895,24.04829,,0.7952,0.01766777,26.011982,,0.92,0.042265296,3.6248627,,0.85215,0.03291583,23.00867,,0.8043,0.0111374855,11.226433,,0.91175,0.0073924065,29.000492,,0.927,0.09930217,23.611649,,0.83505,0.03563392,9.994961,,0.8731,0.16975808,1.8428771,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/71,71
176,slcp,311044311,CNRE,99,99,100,0.001,0,False,50,2,8.898054,22.163777669270832,0.9006,0.014277935,19.37997,,0.86995,0.048190355,22.99378,,0.744,0.007652402,26.259945,,0.91425,0.04673302,3.1179256,,0.7547,0.042768598,23.557999,,0.81865,0.018592954,11.979116,,0.9305,0.07671571,30.12964,,0.90125,0.01360631,24.221943,,0.80885,0.014569998,10.414906,,0.85795,0.056393147,1.7765247,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/83,83
177,slcp,580564379,CNRE,1,1,2,0.001,0,False,50,2,4.516557,11.899502563476563,0.87895,0.04101348,19.590178,,0.8419,0.061408997,23.774895,,0.7778,0.008056521,26.612837,,0.91915,0.09448671,3.6791506,,0.76075,0.010863781,24.277534,,0.79515,0.015939355,11.520121,,0.9109,0.019140482,29.750832,,0.92615,0.036984324,23.896908,,0.8492,0.024259448,10.170535,,0.89845,0.07458842,1.8205892,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/53,53
178,slcp,4128022941,CNRE,9,9,10,0.01,0,False,50,2,6.8860955,15.136688232421875,0.89115,0.08209455,19.960285,,0.86535,0.09225881,23.754883,,0.7722,0.017973423,26.336044,,0.92005,0.084502816,3.0670142,,0.85245,0.058586836,23.050247,,0.8249,0.029839754,11.075735,,0.9454,0.043316007,29.37828,,0.9133,0.010402322,24.160862,,0.8358,0.020261168,9.161942,,0.89335,0.08443087,1.7274499,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/58,58
179,slcp,1552470111,CNRE,49,49,50,10.0,0,False,50,2,10.331978,22.61519978841146,0.9059,0.03931403,20.282337,,0.83455,0.07362771,23.088959,,0.82185,0.071890116,26.465902,,0.9214,0.0923934,3.7603126,,0.8248,0.044205546,23.766663,,0.7357,0.030743003,11.671337,,0.96205,0.15589511,30.319382,,0.92685,0.022648454,24.973526,,0.81045,0.035468817,10.582216,,0.9115,0.22900778,1.7259686,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/67,67
180,two_moons,29253229,CNRE,99,99,100,0.001,0,False,50,2,9.426294,20.40544230143229,0.54105,0.0019385815,0.089404166,,0.53315,0.00091409683,0.08866711,,0.62465,0.0001809597,0.08784631,,0.64095,0.00074762106,0.090387225,,0.66345,0.0019749403,0.08800337,,0.63015,8.1181526e-05,0.087884426,,0.69285,0.0034662485,0.08972634,,0.68705,0.0029096603,0.08970596,,0.6094,0.0011984706,0.08720349,,0.6594,0.0040106773,0.08689847,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/35,35
181,two_moons,1580665903,CNRE,1,1,2,0.001,0,False,50,2,4.7535825,10.883482869466146,0.62595,0.0027492046,0.0921071,,0.5726,0.002077818,0.09136812,,0.60935,0.00012266636,0.091814876,,0.5992,0.0013915896,0.09237985,,0.659,0.003517747,0.10093131,,0.5931,8.070469e-05,0.08997896,,0.71205,0.007108927,0.09261251,,0.67525,0.006211281,0.09094503,,0.57235,0.00045114756,0.09239523,,0.6868,0.008735895,0.092854105,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/5,5
182,two_moons,794612865,CNRE,49,49,50,0.01,0,False,50,2,8.480269,14.447478230794271,0.59115,0.00038301945,0.090415716,,0.53135,9.75132e-05,0.089749984,,0.6495,1.6093254e-05,0.09144765,,0.58,0.0056835413,0.08966703,,0.6418,-3.6120415e-05,0.093664676,,0.6208,0.0019723177,0.09029681,,0.6755,0.0010207891,0.089660004,,0.6625,0.00038778782,0.089401424,,0.58225,0.0009357929,0.09085949,,0.6547,0.00052154064,0.088630036,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/22,22
183,gaussian_mixture,3277415318,CNRE,99,99,100,0.1,0,False,50,2,7.8335733,20.563824462890626,0.7735,0.18706506,1.274895,,0.75105,0.10011858,1.2267911,,0.73445,0.08346468,1.2124106,,0.73735,0.0867067,1.3789312,,0.7485,0.10409033,1.301435,,0.7353,0.07966077,1.3829201,,0.7395,0.09954482,1.4239469,,0.7441,0.09007001,1.1958809,,0.7349,0.083703995,1.3676107,,0.77165,0.15591359,1.1778277,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/129,129
184,gaussian_mixture,3609881616,CNRE,74,74,75,100.0,0,False,50,2,24.90422,18.36897176106771,0.7511,0.036645293,0.4386428,,0.81465,0.088229775,0.42982066,,0.7216,0.06882465,0.32085255,,0.7716,0.057585716,0.37548223,,0.73385,0.064294934,1.1258478,,0.72175,0.070330024,0.6397674,,0.77895,0.05209136,0.43383825,,0.7604,0.061976433,0.66797817,,0.72595,0.06443536,0.98976696,,0.808,0.067409515,0.5009326,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/120,120
185,gaussian_mixture,3827158095,CNRE,99,99,100,10.0,0,False,50,2,10.156818,20.447566731770834,0.7777,0.2077297,1.4124799,,0.7497,0.09992117,1.3359926,,0.73935,0.09718633,1.3583771,,0.7382,0.097774744,1.590972,,0.75635,0.16589695,1.4573053,,0.73245,0.08011699,1.423646,,0.7441,0.1077677,1.530102,,0.74525,0.10899407,1.3357632,,0.73125,0.08813959,1.36197,,0.7728,0.1849249,1.2644794,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/127,127
186,gaussian_mixture,377408448,CNRE,49,49,50,0.1,0,False,50,2,6.922798,14.674143473307291,0.77695,0.19584262,1.4250457,,0.75295,0.122380495,1.5554972,,0.7404,0.11589259,1.448844,,0.73655,0.090382874,1.325882,,0.74905,0.13092995,1.3561022,,0.7388,0.09447998,1.5077295,,0.74035,0.09599513,1.4505336,,0.74915,0.11411518,1.5738707,,0.73575,0.10430986,1.6031551,,0.77805,0.21266246,1.3096362,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/117,117
187,gaussian_mixture,2214936659,CNRE,9,9,10,1.0,0,False,50,2,5.6384125,10.832037353515625,0.7808,0.23083591,1.6649113,,0.7534,0.108860135,1.382884,,0.73635,0.08319718,1.387337,,0.7398,0.09828639,1.3777026,,0.7478,0.10966754,1.4023595,,0.7352,0.07430172,1.4666593,,0.74485,0.12332791,1.4076505,,0.74905,0.10417181,1.4093039,,0.73495,0.088890195,1.3985119,,0.76625,0.1369521,1.2385486,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/104,104
188,gaussian_mixture,259551068,CNRE,199,199,200,0.001,0,False,50,2,8.8144455,32.75088907877604,0.77445,0.18909222,1.3152013,,0.7519,0.11350411,1.5302341,,0.73895,0.09500146,1.376639,,0.73755,0.07890719,1.4758811,,0.7502,0.10341966,1.3273579,,0.73975,0.085819006,1.3751562,,0.7388,0.08875102,1.4715713,,0.744,0.08926457,1.4543542,,0.7382,0.09576452,1.5473295,,0.7748,0.18509972,1.2812067,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/143,143
189,slcp,1340713518,CNRE,199,199,200,0.01,0,False,50,2,9.946674,40.856746419270834,0.88965,0.05101192,19.589851,,0.8158,0.02352798,22.781124,,0.8033,0.026427746,26.010807,,0.9042,0.065078974,3.8277144,,0.82185,0.06805897,23.39842,,0.8115,0.02042067,11.701441,,0.914,0.06275761,29.01873,,0.90435,0.035211205,24.735394,,0.80865,0.0107553005,9.244341,,0.83975,0.05351621,1.9757512,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/94,94
190,two_moons,1039867708,CNRE,74,74,75,0.01,0,False,50,2,9.1522455,17.25789998372396,0.55345,7.534027e-05,0.092305586,,0.5688,0.00027394295,0.09212749,,0.6148,0.00038444996,0.08847995,,0.5583,0.0013293028,0.09069319,,0.60945,-4.1007996e-05,0.09135164,,0.59795,0.00047445297,0.089245014,,0.6541,0.0011270046,0.0875451,,0.6393,0.0006558895,0.08970614,,0.57925,0.00021415949,0.088600874,,0.63445,0.010365367,0.088759765,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/28,28
191,two_moons,3069707905,CNRE,9,9,10,0.1,0,False,50,2,7.353569,11.148975626627605,0.5504,0.0027239323,0.087384805,,0.5597,0.0018814802,0.08986139,,0.6256,0.0010677576,0.08931555,,0.59445,0.0055413246,0.08697636,,0.63265,0.0026664734,0.09067908,,0.6131,0.003037691,0.08569369,,0.64635,0.0016241074,0.08697748,,0.63735,0.0047421455,0.08793853,,0.61185,0.003913164,0.08958465,,0.685,0.008004189,0.089239106,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/9,9
192,slcp,4187437238,CNRE,74,74,75,0.1,0,False,50,2,9.461336,26.696728515625,0.9079,0.036857843,20.100399,,0.8594,0.06048417,23.347925,,0.8735,0.039232254,25.572948,,0.90635,0.11693555,3.368382,,0.8084,0.081469655,24.320152,,0.79835,0.024041772,11.776758,,0.92535,0.010626912,28.956467,,0.9491,0.03134525,25.713837,,0.8268,0.03831756,10.282888,,0.8425,0.044096947,2.706226,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/75,75
193,two_moons,226936939,CNRE,9,9,10,0.01,0,False,50,2,7.0810823,10.922512817382813,0.5524,0.00096976757,0.08855187,,0.54455,0.00010704994,0.08870654,,0.63585,0.00015294552,0.08789244,,0.60565,0.0009796619,0.08878915,,0.64415,0.0014677048,0.09147747,,0.57675,0.00014567375,0.08943823,,0.68505,0.0036340952,0.08956283,,0.66795,0.00235641,0.08933236,,0.59915,0.00057917833,0.087565124,,0.6462,0.0057792664,0.08741001,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/10,10
194,two_moons,4265251015,CNRE,1,1,2,10.0,0,False,50,2,5.313699,10.511521402994791,0.59815,0.015519261,0.088038966,,0.59415,0.004098296,0.08715041,,0.64675,0.0040228367,0.08915657,,0.59725,0.043373227,0.08941233,,0.61505,0.0030491352,0.08912687,,0.57545,0.0020669699,0.087776154,,0.6068,0.0019372702,0.086187124,,0.60735,0.0051529408,0.08687581,,0.6062,0.012206614,0.08805994,,0.6647,0.01138711,0.09065537,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/1,1
195,two_moons,326261483,CNRE,199,199,200,100.0,0,False,50,2,12.123199,32.143715413411456,0.51185,0.0001680851,0.08856811,,0.52475,0.0022678375,0.08749224,,0.5401,4.4822693e-05,0.09027331,,0.5759,0.029730558,0.0871498,,0.58315,0.0016818047,0.09151791,,0.61255,0.002682805,0.08619255,,0.6299,0.004562497,0.08766881,,0.61195,0.0047416687,0.088174306,,0.55365,0.0001077652,0.08571031,,0.60005,0.0035229921,0.08894764,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/42,42
196,gaussian_mixture,3279100018,CNRE,49,49,50,0.001,0,False,50,2,10.56419,15.036027018229166,0.73495,0.038982034,0.43448672,,0.737,0.049549222,0.29502836,,0.7497,0.062098384,0.65877235,,0.75085,0.056631804,0.4134462,,0.76785,0.05010104,0.43099523,,0.75355,0.060395718,0.3557248,,0.76435,0.05858493,0.66943663,,0.75615,0.053798795,0.41292405,,0.7739,0.06714177,0.34370536,,0.7846,0.063073516,0.46398723,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/119,119
197,slcp,1785817846,CNRE,24,24,25,1.0,0,False,50,2,8.408266,53.60836995442708,0.899,0.041782737,19.585163,,0.8288,0.1304059,22.970282,,0.73925,0.015107036,25.999207,,0.90915,0.04884696,3.5795424,,0.8299,0.027472615,23.066612,,0.7699,0.0142890215,11.591503,,0.95195,0.15243506,29.208714,,0.9476,0.21589708,24.24651,,0.80515,0.029297352,9.294121,,0.8277,0.08978909,2.1511846,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/62,62
198,two_moons,4064342333,CNRE,199,199,200,0.001,0,False,50,2,10.28384,32.286704508463544,0.5973,0.0001796484,0.08840884,,0.6239,0.0010324717,0.086172186,,0.66385,0.00026071072,0.08686623,,0.5649,0.001514852,0.089080505,,0.68115,0.009074688,0.092003345,,0.5343,0.0003489256,0.086521104,,0.67695,0.0025832653,0.0902625,,0.66635,0.0011627674,0.087942824,,0.64795,0.0016363859,0.08777937,,0.7067,0.01666522,0.08695032,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/47,47
199,two_moons,3721318217,CNRE,49,49,50,100.0,0,False,50,2,9.561855,14.313078816731771,0.6103,-2.3126602e-05,0.08699605,,0.5696,0.0016102791,0.08667769,,0.62685,0.001845479,0.08844644,,0.63595,0.0015986562,0.089878395,,0.6873,0.00068724155,0.08857429,,0.6178,0.00012218952,0.08941987,,0.6896,0.004259348,0.091834426,,0.6753,0.0030817986,0.09025578,,0.6028,0.0009920001,0.087467715,,0.6511,0.0018584728,0.09006593,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/18,18
200,slcp,1976449615,CNRE,99,99,100,0.1,0,False,50,2,9.337949,35.536747233072916,0.88095,0.025472641,19.61242,,0.83065,0.075918674,24.182396,,0.8075,0.054760575,25.377617,,0.90945,0.05532539,3.9033813,,0.79045,0.032183766,24.17757,,0.75485,0.009127498,11.29135,,0.9497,0.094723105,29.6754,,0.8959,0.05184269,24.936094,,0.789,0.013602853,9.446183,,0.8744,0.09004378,1.8696101,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/81,81
201,two_moons,3251748775,CNRE,49,49,50,0.1,0,False,50,2,8.256737,14.510835774739583,0.5408,0.0004733801,0.09079716,,0.5291,0.002285242,0.08805583,,0.63035,0.004963994,0.09054318,,0.53495,0.006111741,0.09075233,,0.6114,0.0007148981,0.092577904,,0.57825,0.0055599213,0.08885819,,0.62715,7.724762e-05,0.08759635,,0.62905,0.0025234222,0.088712096,,0.5955,0.01268667,0.09086718,,0.65605,0.019367695,0.0898981,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/21,21
202,gaussian_mixture,992352502,CNRE,74,74,75,10.0,0,False,50,2,9.415981,17.48262939453125,0.78725,0.26629618,1.4911802,,0.7511,0.11247063,1.4061639,,0.74085,0.09638995,1.6132518,,0.7346,0.089072764,1.3711349,,0.7492,0.11953676,1.3188949,,0.72935,0.056672633,1.2570556,,0.74325,0.114684284,1.4256396,,0.74725,0.11886674,1.3982987,,0.7347,0.09329873,1.5312021,,0.7704,0.17308569,1.2891188,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/121,121
203,two_moons,3741103674,CNRE,74,74,75,100.0,0,False,50,2,10.343161,17.42545369466146,0.51925,1.5377998e-05,0.08864869,,0.53685,0.0001180172,0.08902003,,0.60575,0.0022474527,0.08885404,,0.5713,0.0010156035,0.0893802,,0.58335,0.0036283731,0.09315174,,0.5709,-2.861023e-06,0.08796348,,0.6716,0.006243348,0.0884442,,0.6459,0.0063841343,0.08853389,,0.53555,0.0020301342,0.08781154,,0.67365,0.002671957,0.08717632,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/24,24
204,gaussian_mixture,345500011,CNRE,74,74,75,1.0,0,False,50,2,7.864547,17.419840494791668,0.7747,0.19970745,1.2925766,,0.7522,0.112012446,1.2793627,,0.7408,0.11077154,1.5679018,,0.7395,0.0862959,1.4307885,,0.7535,0.11976528,1.1747359,,0.7378,0.08204198,1.5129416,,0.73635,0.076138556,1.3795904,,0.7443,0.09398264,1.2134469,,0.74095,0.123972416,1.4812644,,0.7729,0.15876645,1.4185964,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/122,122
205,two_moons,2856464633,CNRE,24,24,25,0.001,0,False,50,2,7.998376,11.732078043619792,0.5247,0.00024008751,0.09032801,,0.53825,0.00024795532,0.088185206,,0.64225,0.0011956692,0.091113605,,0.6186,0.0016435981,0.08955304,,0.6881,0.0027199984,0.089964904,,0.59055,0.00062835217,0.09056939,,0.65945,0.001560092,0.08956576,,0.6443,0.0018726587,0.09090992,,0.6182,0.0010269284,0.08811007,,0.66125,0.003753066,0.09055087,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/17,17
206,gaussian_mixture,47713710,CNRE,49,49,50,1.0,0,False,50,2,11.274697,15.205694580078125,0.7437,0.06608224,0.8469417,,0.78885,0.069933176,0.6680484,,0.7678,0.059285402,0.6502423,,0.76855,0.06095183,0.3902691,,0.7959,0.07389212,0.44143006,,0.76615,0.06531227,0.8500612,,0.7499,0.064201355,0.2856738,,0.73675,0.065015435,0.43817168,,0.76965,0.065139055,0.33342463,,0.7428,0.037495375,0.8427392,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/116,116
207,two_moons,1887569438,CNRE,1,1,2,0.01,0,False,50,2,4.992139,10.606282552083334,0.5665,0.00951767,0.091053694,,0.56605,0.009646535,0.09027761,,0.60205,0.008865237,0.08902593,,0.6066,0.01143682,0.0879185,,0.6635,0.019654036,0.0992386,,0.552,0.0063022375,0.08790471,,0.6588,0.007850051,0.088711336,,0.64525,0.008727789,0.08682142,,0.56655,0.020199895,0.08870992,,0.65985,0.022918344,0.094204724,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/4,4
208,two_moons,2084646850,CNRE,1,1,2,100.0,0,False,50,2,4.689129,10.242282104492187,0.70955,0.012806058,0.08395505,,0.7296,0.01825571,0.08357237,,0.70305,0.0013933182,0.08448909,,0.67605,0.008427024,0.08493485,,0.8007,0.060695767,0.08733982,,0.6896,0.00042498112,0.08564332,,0.77995,0.010409713,0.09294711,,0.751,0.00723958,0.087867975,,0.70075,0.009920776,0.08341935,,0.73065,0.0023185015,0.08486898,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/0,0
209,two_moons,1546440182,CNRE,49,49,50,0.001,0,False,50,2,8.667469,14.294100952148437,0.55705,0.00053441525,0.08905199,,0.55675,0.0004415512,0.09045976,,0.63495,6.842613e-05,0.08846788,,0.6083,0.00097322464,0.08999127,,0.67535,0.003632784,0.092646524,,0.5941,0.00016224384,0.090332076,,0.68075,0.0015358925,0.094899215,,0.66235,0.0010364056,0.09432098,,0.61665,0.00075531006,0.087013155,,0.67265,0.003578782,0.08763684,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/23,23
210,slcp,2315939038,CNRE,99,99,100,10.0,0,False,50,2,12.698485,36.97484537760417,0.86095,0.06957793,19.870949,,0.8706,0.120707154,23.554707,,0.8239,0.08014238,26.251122,,0.94665,0.20804137,3.4001231,,0.8475,0.09171045,23.914162,,0.7515,0.009894848,11.139659,,0.97125,0.15766668,29.83093,,0.9168,0.12618244,24.50035,,0.8218,0.037035704,9.203453,,0.84425,0.06594849,2.0119734,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/79,79
211,gaussian_mixture,63462884,CNRE,24,24,25,0.01,0,False,50,2,6.560402,11.813505045572917,0.77395,0.17735559,1.114264,,0.7505,0.10409117,1.2889289,,0.73725,0.08501971,1.3902833,,0.7367,0.089500904,1.2995732,,0.74765,0.105095804,1.3210189,,0.7338,0.08195633,1.45028,,0.74435,0.095202744,1.4650977,,0.74135,0.08791,1.3086859,,0.7343,0.08620596,1.3479425,,0.76695,0.14680338,1.1100914,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/112,112
212,slcp,2836875888,CNRE,74,74,75,1.0,0,False,50,2,9.664838,45.4004150390625,0.9156,0.04520464,19.178436,,0.79695,0.036601424,22.558865,,0.81435,0.05649841,25.909,,0.9383,0.24461406,2.6668444,,0.77955,0.03636682,24.605204,,0.7812,0.0138270855,10.857773,,0.93245,0.035885453,29.819767,,0.90095,0.052446246,22.803146,,0.821,0.015155911,10.178469,,0.84145,0.061154485,1.9032457,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/74,74
213,gaussian_mixture,3924263553,CNRE,1,1,2,1.0,0,False,50,2,7.0670867,12.172172037760417,0.82065,0.08666909,0.40039647,,0.76175,0.07248235,0.6235025,,0.72595,0.072497845,0.39086163,,0.71555,0.07171488,0.4100201,,0.83845,0.09438753,0.9897242,,0.7272,0.0768559,0.21724084,,0.7302,0.070506096,0.61810917,,0.7112,0.07360387,0.30342764,,0.74495,0.07761264,0.39950642,,0.7712,0.04782772,0.6739586,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/98,98
214,two_moons,732494811,CNRE,99,99,100,0.1,0,False,50,2,9.632766,20.361832682291666,0.55535,0.0008614063,0.09026955,,0.5684,0.0038841963,0.09201215,,0.62795,0.0014759302,0.08905273,,0.567,0.005849004,0.09011085,,0.6145,0.0010727644,0.09277348,,0.56695,0.0017535686,0.089055456,,0.6066,0.0009585619,0.08723143,,0.62225,0.0024627447,0.08833201,,0.60755,0.00017368793,0.089773506,,0.621,0.0013118982,0.08608642,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/33,33
215,slcp,1015769336,CNRE,49,49,50,100.0,0,False,50,2,12.798008,29.803751627604168,0.87995,0.03087914,20.009789,,0.8662,0.08674002,22.794144,,0.83625,0.058047414,26.749512,,0.9202,0.038225412,2.9850488,,0.74165,0.033852935,24.43193,,0.7682,0.024500608,10.194882,,0.93305,0.07714975,29.271465,,0.96635,0.07104027,24.895397,,0.8132,0.028286576,9.392043,,0.8252,0.029109716,2.4305782,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/66,66
216,gaussian_mixture,2531335400,CNRE,199,199,200,0.1,0,False,50,2,8.683168,32.740065511067705,0.7738,0.16154093,1.1200901,,0.75195,0.11825132,1.3353763,,0.739,0.10102934,1.458378,,0.7397,0.10633975,1.4536347,,0.74685,0.099613786,1.3259466,,0.73555,0.085383356,1.4291956,,0.73765,0.090311706,1.3687882,,0.74765,0.12737578,1.4735634,,0.73765,0.0929966,1.4291384,,0.7643,0.14320666,1.2403815,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/141,141
217,gaussian_mixture,2581242233,CNRE,199,199,200,100.0,0,False,50,2,15.314699,31.935587565104168,0.767,0.13471901,1.3016814,,0.75055,0.09822434,1.471483,,0.738,0.07864112,1.3065331,,0.73525,0.07308966,1.3528256,,0.74875,0.11802375,1.2743132,,0.73715,0.07778835,1.436054,,0.7412,0.094512045,1.281771,,0.7436,0.090538085,1.2748317,,0.73475,0.08282709,1.556248,,0.77395,0.14080894,1.1430289,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/138,138
218,two_moons,3129802755,CNRE,24,24,25,10.0,0,False,50,2,7.863022,11.772035725911458,0.6538,0.0009070635,0.091042,,0.6835,0.0011655092,0.09084706,,0.60875,3.325939e-05,0.09078843,,0.6096,0.0042004585,0.09006457,,0.7288,0.0025639534,0.09284414,,0.5922,0.0024957657,0.08984394,,0.63725,0.0029964447,0.091429755,,0.6304,0.0032333136,0.0912765,,0.59505,0.0021343231,0.089265965,,0.6598,0.019876838,0.08489844,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/13,13
219,slcp,3949059552,CNRE,149,149,150,0.001,0,False,50,2,9.805431,29.31063435872396,0.87815,0.025527596,19.75158,,0.7611,0.011538625,22.72568,,0.76835,0.010937214,26.87465,,0.91385,0.0741542,3.441831,,0.72685,0.013189554,24.127785,,0.7843,0.0024570227,10.53417,,0.9452,0.0071923733,29.915022,,0.8775,0.029003978,24.352112,,0.78805,0.019105434,9.865275,,0.7666,0.030601501,2.2208285,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-54/89,89
