,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
0,gaussian_linear,2819723463,CNRE,99,99,100,1.0,0,False,128,3,14.306001,202.25388997395834,0.67505,0.028658152,1.5940495,,0.6505,0.023461223,1.4883883,,0.69685,0.048276544,1.5024242,,0.78435,0.11365938,1.7737377,,0.61425,0.012681365,1.3168616,,0.64715,0.024011254,1.4108131,,0.60775,0.01403892,1.3649814,,0.67335,0.040432453,1.6210485,,0.6462,0.018782735,1.4659107,,0.72725,0.05385804,1.7334521,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/15,15
1,slcp,284602413,CNRE,99,99,100,1.0,0,False,128,3,10.188765,265.43597005208335,0.87555,0.02199328,19.90479,,0.77015,0.02752626,22.118544,,0.68965,0.010124445,26.051752,,0.9177,0.024202347,3.2744966,,0.79775,0.037715554,23.564808,,0.6995,0.010549188,10.517509,,0.9451,0.011365771,29.525501,,0.9113,0.022160292,24.21915,,0.6986,0.007407069,9.934526,,0.78335,0.0446254,1.941932,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/5,5
2,bernoulli_glm_raw,22242810,CNRE,99,99,100,1.0,0,False,128,3,13.083477,222.41580403645833,0.7333,0.09400761,3.8729835,,0.78275,0.063438535,4.582576,,0.7506,0.12239683,4.0,,0.7382,0.041163325,3.6055512,,0.79795,0.08526188,5.7445626,,0.74735,0.053935528,5.0990195,,0.74445,0.0413903,4.8989797,,0.6292,0.028658986,3.8729835,,0.6705,0.054296017,3.4641016,,0.81815,0.14240575,5.3851647,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/22,22
3,gaussian_linear_uniform,1427711303,CNRE,99,99,100,1.0,0,False,128,3,13.912768,209.33033854166666,0.73045,0.046142936,1.4977853,,0.8051,0.07185143,1.6603141,,0.73545,0.06780052,1.6783588,,0.7437,0.047617316,1.4372392,,0.74015,0.05294329,1.5142708,,0.77275,0.07329714,1.4994203,,0.70345,0.023013353,1.4176917,,0.8146,0.12634903,1.763665,,0.7827,0.067919254,1.5967168,,0.8312,0.08691907,1.6375803,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/9,9
4,gaussian_linear_uniform,1502327203,CNRE,99,99,100,1.0,0,False,128,3,11.987445,216.94005533854167,0.67035,0.027426362,1.4087372,,0.68605,0.036309123,1.4754941,,0.70285,0.05312729,1.589561,,0.6663,0.014960885,1.3570892,,0.658,0.017926335,1.3132046,,0.6751,0.02318561,1.3295013,,0.6714,0.019367337,1.2897254,,0.65455,0.027426124,1.3642344,,0.69195,0.034339428,1.367229,,0.65645,0.028511167,1.4395809,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/10,10
5,bernoulli_glm,2742182738,CNRE,99,99,100,1.0,0,False,128,3,14.154382,208.91915690104167,0.6494,0.045664787,9.736645,,0.66785,0.050951242,11.563301,,0.66375,0.024785995,11.3467245,,0.71465,0.08457196,10.704763,,0.7461,0.08917034,15.946569,,0.71535,0.056082726,12.798289,,0.6483,0.033106327,12.506668,,0.6896,0.03557384,10.575401,,0.65175,0.027026772,10.574217,,0.7118,0.05820155,15.205235,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/1,1
6,slcp_distractors,1187214704,CNRE,99,99,100,1.0,0,False,128,3,7.6508126,106.8799072265625,0.98965,0.18777215,895.15173,,0.9816,0.20986474,380.18665,,0.97465,0.077463865,386.70264,,0.9925,0.35544285,571.8326,,0.9696,0.07115531,897.5425,,0.96975,0.16430753,345.91058,,0.99455,0.11876631,1076.7998,,0.99115,0.16012943,427.04993,,0.97455,0.26884574,712.8458,,0.97345,0.40533325,351.18008,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/18,18
7,bernoulli_glm_raw,2331350334,CNRE,99,99,100,1.0,0,False,128,3,16.869284,198.59070638020833,0.99165,0.5740587,6.6332498,,0.933,0.25682968,4.8989797,,0.91525,0.19198054,4.472136,,0.9444,0.2606997,4.1231055,,0.9747,0.42564565,6.0,,0.99015,0.50460917,6.6332498,,0.9742,0.4583562,5.656854,,0.90105,0.3374142,4.358899,,0.92215,0.25509602,4.0,,0.98465,0.5276108,5.477226,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/21,21
8,gaussian_linear,1832696948,CNRE,99,99,100,1.0,0,False,128,3,8.640173,357.1352864583333,0.5427,0.008649111,1.5058935,,0.53355,0.00767982,1.3906777,,0.5565,0.011966109,1.4447877,,0.58095,0.017112613,1.6347885,,0.5222,0.0028761625,1.2896966,,0.5316,0.0045280457,1.3483158,,0.5214,0.0016058683,1.3624442,,0.5817,0.018168569,1.5836183,,0.5187,0.0033863783,1.3981857,,0.5387,0.0069482327,1.5199361,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/17,17
9,slcp,927060549,CNRE,99,99,100,1.0,0,False,128,3,10.519324,118.76713053385417,0.96475,0.075182796,20.122513,,0.9394,0.06284642,22.311405,,0.9337,0.1377492,27.598808,,0.96215,0.1448462,2.7652984,,0.90745,0.11662173,24.088902,,0.9134,0.052510858,10.357246,,0.9685,0.11571872,29.85768,,0.95075,0.1021955,25.436672,,0.9239,0.08295286,8.554453,,0.937,0.14089322,1.7660381,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/4,4
10,bernoulli_glm,4220509678,CNRE,99,99,100,1.0,0,False,128,3,11.424148,202.67845052083334,0.81945,0.10635877,13.0125065,,0.77285,0.10591626,13.514028,,0.8382,0.15525287,14.379468,,0.85355,0.20126694,12.718094,,0.8602,0.10981953,19.316628,,0.77305,0.1467219,14.216721,,0.8105,0.14036971,13.879581,,0.78855,0.15712118,11.976935,,0.8175,0.21139294,13.05619,,0.9064,0.26485986,22.901525,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/0,0
11,bernoulli_glm_raw,1921703370,CNRE,99,99,100,1.0,0,False,128,3,15.549177,382.7236328125,0.58465,0.012400508,3.6055512,,0.5946,0.024285793,4.582576,,0.69815,0.14547634,4.0,,0.6271,0.064139485,3.6055512,,0.6292,0.027177095,5.477226,,0.63085,0.027515769,4.8989797,,0.61,0.019532084,4.7958317,,0.6974,0.13393867,3.8729835,,0.6162,0.050835848,3.4641016,,0.6363,0.028614402,5.3851647,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/23,23
12,two_moons,1078378801,CNRE,99,99,100,1.0,0,False,128,3,9.909328,55.00748291015625,0.62045,0.0008176565,0.08944018,,0.5782,0.0058956146,0.09082484,,0.5718,8.094311e-05,0.08831781,,0.58765,0.002007246,0.09116271,,0.61435,0.00116992,0.097357735,,0.5537,-2.4437904e-05,0.08957811,,0.62935,0.0011870861,0.09192816,,0.60565,0.0030597448,0.08906238,,0.55235,0.018086016,0.08858971,,0.619,0.003042221,0.090746254,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/13,13
13,gaussian_linear,2438346680,CNRE,99,99,100,1.0,0,False,128,3,12.40795,207.38645833333334,0.59085,0.01864183,1.5287733,,0.5681,0.010941505,1.4145867,,0.5945,0.02193737,1.4752223,,0.61105,0.025472283,1.6472812,,0.55235,0.007530093,1.294261,,0.5552,0.010066748,1.329826,,0.55405,0.008069038,1.3636587,,0.60315,0.023426652,1.6623889,,0.555,0.0059947968,1.432107,,0.5956,0.018256903,1.5659899,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/16,16
14,gaussian_linear_uniform,3975762693,CNRE,99,99,100,1.0,0,False,128,3,12.676457,407.14814453125,0.54945,0.0052040815,1.3790262,,0.5441,0.004184246,1.4493163,,0.58075,0.013905764,1.5430894,,0.55565,0.0050917864,1.3570206,,0.53425,0.002436161,1.3182858,,0.53615,0.0031850338,1.3033801,,0.5489,0.0061479807,1.3235143,,0.54835,0.006698966,1.3487854,,0.5473,0.00513041,1.322408,,0.54945,0.0031955242,1.3679452,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/11,11
15,slcp,2944076060,CNRE,99,99,100,1.0,0,False,128,3,10.472234,107.89747721354166,0.9854,0.16209173,19.4317,,0.97955,0.084394455,18.18801,,0.95955,0.04560852,22.493027,,0.9865,0.11818755,3.9537144,,0.9519,0.052146196,20.98814,,0.9463,0.08450377,11.672707,,0.98935,0.028668523,26.719257,,0.98615,0.1250546,22.122705,,0.9661,0.18572521,8.945812,,0.9456,0.13762468,4.07874,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/3,3
16,gaussian_mixture,1809607507,CNRE,99,99,100,1.0,0,False,128,3,12.34529,204.270947265625,0.7692,0.07018876,0.42647237,,0.72135,0.06579101,0.2913146,,0.7253,0.078379154,0.84221494,,0.7242,0.074124694,0.8173428,,0.8139,0.0885793,0.3187465,,0.72235,0.07463217,0.26423055,,0.7346,0.0807085,1.0857964,,0.722,0.07518935,0.29319,,0.7228,0.078163385,0.21339107,,0.69885,0.07064438,0.26894394,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/8,8
17,two_moons,2286533516,CNRE,99,99,100,1.0,0,False,128,3,9.006279,45.67178141276042,0.8025,0.17751956,0.07904105,,0.7415,0.053126335,0.08414324,,0.7389,0.051841617,0.08329629,,0.737,0.25834984,0.08184999,,0.86525,0.1795491,0.080078065,,0.84705,0.15879273,0.10144726,,0.78175,0.11456847,0.08621456,,0.70795,0.013762832,0.08660443,,0.69185,0.018566012,0.08560896,,0.80945,0.07824695,0.0817201,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/12,12
18,two_moons,803084138,CNRE,99,99,100,1.0,0,False,128,3,9.765729,203.83299153645834,0.56485,0.014771581,0.08926833,,0.5238,0.0022372007,0.08958566,,0.53155,0.002833724,0.09003326,,0.50715,0.0003503561,0.091075204,,0.50515,0.0007170439,0.09071412,,0.53645,0.0043929815,0.08997822,,0.5605,0.0032327175,0.08851908,,0.54255,0.0008145571,0.08981791,,0.50405,5.7458878e-05,0.089718156,,0.5684,0.001018405,0.09073917,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/14,14
19,slcp_distractors,3791471420,CNRE,99,99,100,1.0,0,False,128,3,11.150723,120.1490966796875,0.9887,0.22615552,895.4695,,0.97205,0.1044966,381.7755,,0.9732,0.085979104,385.03055,,0.9879,0.19123715,569.53864,,0.9598,0.1164757,897.2633,,0.97785,0.17702496,346.65784,,0.99205,0.090642095,1078.173,,0.9833,0.0642041,425.09662,,0.96485,0.16433376,711.49915,,0.93335,0.1108132,349.20065,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/19,19
20,bernoulli_glm,2392882456,CNRE,99,99,100,1.0,0,False,128,3,13.336665,358.519140625,0.60395,0.0214473,9.624925,,0.5789,0.022488952,11.318302,,0.6011,0.02326262,11.077297,,0.64095,0.049132824,10.697248,,0.6621,0.04758537,16.621746,,0.5771,0.016494393,13.315798,,0.5962,0.017258525,13.3079605,,0.61965,0.036546588,10.636787,,0.6171,0.06466627,10.17151,,0.57195,0.009828687,14.516062,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-09-19/2,2
21,slcp,2924051413,CNRE,99,99,100,1.0,0,False,128,3,10.007754,299.41510416666665,0.8081,0.017599106,19.55364,,0.71045,0.023139,22.415703,,0.7214,0.0028927326,26.616737,,0.90265,0.056027174,3.522904,,0.70475,0.045024037,25.11868,,0.7054,0.009901762,11.190918,,0.91785,0.020365119,29.52377,,0.86005,0.009145379,24.307056,,0.6943,0.013203263,9.915638,,0.81885,0.053001046,1.9772973,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/5,5
22,gaussian_linear_uniform,2925925728,CNRE,99,99,100,1.0,0,False,128,3,14.703466,183.65021158854168,0.7438,0.059245765,1.6020967,,0.83565,0.11540282,1.6829334,,0.75905,0.058892906,1.6269472,,0.75895,0.06779492,1.5339319,,0.72515,0.041630387,1.4450425,,0.7707,0.07700354,1.6047297,,0.69955,0.038744748,1.524945,,0.7952,0.10296196,1.608849,,0.8753,0.1872868,1.6131732,,0.7215,0.039184213,1.4944148,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/9,9
23,gaussian_linear_uniform,1141083835,CNRE,99,99,100,1.0,0,False,128,3,11.210371,178.85857747395832,0.6967,0.028472543,1.4124719,,0.70015,0.03590429,1.5765398,,0.6858,0.03349799,1.6155777,,0.67685,0.03352332,1.4516144,,0.696,0.037997246,1.4052107,,0.7121,0.055309653,1.392683,,0.65555,0.02089417,1.382085,,0.6804,0.035262585,1.4610574,,0.6871,0.04488647,1.4391235,,0.6837,0.030743003,1.4820843,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/10,10
24,slcp,2129174334,CNRE,99,99,100,1.0,0,False,128,3,10.49689,109.76484375,0.9718,0.23487508,19.878033,,0.9294,0.19142902,23.362104,,0.87485,0.11678052,25.675842,,0.96375,0.3723967,3.5621848,,0.88805,0.06368005,23.588915,,0.8751,0.047164798,11.441165,,0.97995,0.2237823,29.519163,,0.96735,0.23954225,24.409246,,0.9159,0.060052514,9.804861,,0.92685,0.16063523,2.160359,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/4,4
25,bernoulli_glm,2602968620,CNRE,99,99,100,1.0,0,False,128,3,15.526318,149.81126302083334,0.8361,0.19781572,13.671867,,0.79665,0.13532948,13.964147,,0.9096,0.24978048,16.38872,,0.9038,0.2615686,15.765769,,0.9429,0.26607436,22.24304,,0.7925,0.10815692,15.787714,,0.81145,0.10997814,15.922052,,0.8718,0.2280333,14.914405,,0.8419,0.23959267,14.356179,,0.82575,0.10909808,19.88592,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/0,0
26,two_moons,909872186,CNRE,99,99,100,1.0,0,False,128,3,9.84137,50.933467610677084,0.5607,0.0073872805,0.09162497,,0.57235,0.013029814,0.08888011,,0.5646,0.00040757656,0.08759335,,0.53005,0.005234599,0.093217514,,0.5567,0.00903964,0.09111323,,0.56055,0.0039271116,0.09050032,,0.6188,0.010723829,0.090676636,,0.61365,0.017267585,0.088951595,,0.5584,0.026225328,0.08776589,,0.59905,0.0021579266,0.08847456,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/13,13
27,gaussian_linear_uniform,2360666311,CNRE,99,99,100,1.0,0,False,128,3,13.555537,379.35065104166665,0.5462,0.0027165413,1.3549062,,0.57235,0.009267926,1.4264013,,0.60185,0.012446523,1.465035,,0.56435,0.008093715,1.3258486,,0.54525,0.004202485,1.3109174,,0.56835,0.006444216,1.3044914,,0.55,0.005559087,1.2950864,,0.5747,0.008213282,1.3013437,,0.54085,0.005980015,1.3036757,,0.53665,0.003272295,1.3479776,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/11,11
28,slcp,3096484148,CNRE,99,99,100,1.0,0,False,128,3,10.773695,85.12591959635417,0.97835,0.12429237,21.130054,,0.9733,0.15582871,22.108997,,0.9621,0.073933005,23.20308,,0.98585,0.072698295,3.55233,,0.9689,0.094958544,19.450445,,0.9583,0.021602392,8.615343,,0.9887,0.14049697,29.752935,,0.9805,0.10786283,23.68584,,0.9654,0.18420893,10.06028,,0.9341,0.08947837,3.832149,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/3,3
29,gaussian_mixture,2689615418,CNRE,99,99,100,1.0,0,False,128,3,12.278148,254.03416341145834,0.6926,0.064658046,0.82762355,,0.7076,0.07226348,0.3893175,,0.72525,0.07578528,0.8167521,,0.7194,0.072791696,0.6232388,,0.7471,0.08403778,0.31739283,,0.7248,0.074316025,0.6148466,,0.7252,0.07739031,0.6130312,,0.7181,0.07317078,0.39520913,,0.72285,0.07452655,0.3074041,,0.6934,0.067034245,0.59651995,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/8,8
30,two_moons,939000983,CNRE,99,99,100,1.0,0,False,128,3,9.762878,33.623712158203126,0.6254,0.030091524,0.086113185,,0.66765,0.035864115,0.083159596,,0.7531,0.18935704,0.08625239,,0.6614,0.0074977875,0.08794581,,0.72395,0.00016760826,0.084348515,,0.7327,0.12476051,0.081683055,,0.7148,0.04236698,0.09373793,,0.672,0.0003299713,0.086772464,,0.7152,0.038114846,0.08122645,,0.69625,0.0064347982,0.08510705,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/12,12
31,bernoulli_glm,2714301631,CNRE,99,99,100,1.0,0,False,128,3,12.643708,358.61025390625,0.6698,0.11188495,10.428669,,0.5781,0.015292525,11.816439,,0.76555,0.2420981,12.390883,,0.65515,0.110666156,10.866357,,0.57475,0.0063921213,16.057999,,0.6188,0.05691433,13.034534,,0.5898,0.010638356,13.34688,,0.62365,0.054271698,10.73624,,0.68685,0.1615659,11.149735,,0.59335,0.018592238,14.675747,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/18-03-17/2,2
32,gaussian_linear,3666507736,CNRE,99,99,100,1.0,0,False,128,3,16.391571,166.40589192708333,0.6651,0.030046463,1.4838934,,0.66345,0.027629733,1.4949532,,0.65345,0.024983406,1.5131994,,0.75805,0.073230445,1.8238568,,0.6251,0.0096741915,1.2752067,,0.6179,0.016624093,1.335017,,0.6271,0.021654248,1.3802688,,0.67555,0.040068746,1.6309956,,0.62265,0.015176058,1.441464,,0.6904,0.049642444,1.6625202,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/15,15
33,slcp,2465529796,CNRE,99,99,100,1.0,0,False,128,3,10.787737,293.74684244791666,0.8293,0.025178552,19.665146,,0.75925,0.007784128,22.243456,,0.71545,0.026874423,26.735249,,0.90255,0.10858017,3.5589697,,0.70655,0.022912621,24.263432,,0.6889,0.0058556795,11.514482,,0.9087,0.056139708,29.661694,,0.85305,0.014975071,24.99495,,0.6894,0.0072978735,9.705252,,0.70975,0.013540268,1.9487925,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/5,5
34,gaussian_linear_uniform,2587151399,CNRE,99,99,100,1.0,0,False,128,3,13.866222,170.84290364583333,0.81325,0.12097466,1.659267,,0.7543,0.05571884,1.6988246,,0.79965,0.08648044,1.6879417,,0.7915,0.08360779,1.6222867,,0.77915,0.0681873,1.6143315,,0.74245,0.053125262,1.4443889,,0.7084,0.039237738,1.4277859,,0.7684,0.07119405,1.5174894,,0.81815,0.10115206,1.591401,,0.7372,0.043220043,1.451889,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/9,9
35,gaussian_linear_uniform,1981976849,CNRE,99,99,100,1.0,0,False,128,3,11.822878,179.59236653645834,0.67415,0.03473687,1.4340055,,0.6738,0.02677524,1.4711052,,0.6813,0.029228806,1.5928018,,0.6601,0.02582705,1.3701549,,0.6545,0.0125335455,1.2857963,,0.6734,0.02258277,1.336632,,0.65845,0.013122916,1.3103418,,0.65515,0.012733102,1.3650539,,0.67765,0.027008533,1.3300679,,0.68705,0.032563448,1.4403626,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/10,10
36,bernoulli_glm,1924569162,CNRE,99,99,100,1.0,0,False,128,3,14.152742,186.6357421875,0.6917,0.09815192,10.449717,,0.73765,0.15662426,11.152312,,0.7105,0.13145375,11.861117,,0.6672,0.022346377,10.895599,,0.6745,0.03973937,17.12798,,0.60415,0.01733303,13.37022,,0.73755,0.05837989,13.290661,,0.6093,0.019926429,10.3194895,,0.7365,0.12539017,10.820444,,0.6722,0.027415872,15.224728,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/1,1
37,bernoulli_glm,2474806017,CNRE,99,99,100,1.0,0,False,128,3,10.937183,141.72975260416666,0.80155,0.15138185,12.362951,,0.7865,0.118071735,12.529904,,0.87585,0.20751089,13.874576,,0.8414,0.0747875,13.306729,,0.881,0.15598726,20.671513,,0.85415,0.25047117,15.2858715,,0.8893,0.1743499,15.200909,,0.8216,0.096958995,13.30426,,0.81995,0.14025003,13.1605015,,0.87195,0.18241262,16.594017,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/0,0
38,two_moons,681309982,CNRE,99,99,100,1.0,0,False,128,3,9.797739,51.566357421875,0.5894,0.0052649975,0.09125014,,0.5883,0.0012819767,0.09044489,,0.5973,0.00074231625,0.09444654,,0.58965,0.023905694,0.089665756,,0.6307,0.00065755844,0.09452217,,0.5793,0.0037294626,0.08940217,,0.63135,0.0072216988,0.09320258,,0.5968,0.00034964085,0.08777754,,0.56935,0.0029366016,0.092124015,,0.6238,0.0049443245,0.088314414,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/13,13
39,gaussian_linear_uniform,203565052,CNRE,99,99,100,1.0,0,False,128,3,12.780625,380.68024088541665,0.544,0.0027912855,1.3597543,,0.57275,0.008871675,1.3965561,,0.5963,0.017563105,1.4834781,,0.5594,0.007399678,1.337354,,0.56425,0.008865595,1.350738,,0.5447,0.0036478043,1.329533,,0.54225,0.0047409534,1.3188301,,0.57605,0.010821104,1.3152566,,0.56785,0.010021925,1.2878456,,0.56365,0.009056926,1.3564377,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/11,11
40,gaussian_mixture,1133613775,CNRE,99,99,100,1.0,0,False,128,3,7.3686175,55.84716796875,0.78255,0.22321057,1.3814719,,0.74935,0.096663535,1.1973506,,0.738,0.09851611,1.3763869,,0.73725,0.091498435,1.4204772,,0.7466,0.08211762,1.1927297,,0.73805,0.09666312,1.4906609,,0.746,0.12948453,1.519311,,0.74705,0.13569081,1.4677135,,0.73295,0.083002865,1.3463984,,0.761,0.12019622,1.0825573,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/7,7
41,gaussian_mixture,3901937118,CNRE,99,99,100,1.0,0,False,128,3,8.456146,249.230322265625,0.77655,0.19447792,1.2189429,,0.7515,0.11595684,1.321775,,0.7348,0.08464253,1.4593024,,0.7366,0.08482951,1.4401932,,0.7546,0.13756192,1.3955657,,0.7345,0.072089136,1.4337943,,0.74045,0.09332991,1.4873326,,0.7453,0.094245374,1.2753134,,0.73535,0.08589864,1.3146267,,0.77345,0.18455225,1.3851173,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/8,8
42,two_moons,3240533029,CNRE,99,99,100,1.0,0,False,128,3,9.876306,31.834297688802085,0.78435,0.13823235,0.08026526,,0.73835,0.00016534328,0.08984033,,0.7375,0.05156195,0.08631678,,0.742,0.14106357,0.08063017,,0.77095,8.59499e-05,0.08911081,,0.7645,0.031303048,0.08698246,,0.8013,0.06862259,0.086638115,,0.7853,0.08597994,0.079493165,,0.7985,0.21361524,0.080577776,,0.7878,0.21168137,0.08224969,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/12,12
43,two_moons,3671796952,CNRE,99,99,100,1.0,0,False,128,3,9.794343,257.8232747395833,0.50115,2.861023e-05,0.08800175,,0.51785,0.00036644936,0.08806282,,0.51335,0.001116991,0.08868092,,0.5161,0.00057190657,0.09059027,,0.5962,0.0064855814,0.08931096,,0.52565,0.002266407,0.090454005,,0.56475,0.00392282,0.09019276,,0.5537,0.012557864,0.08858137,,0.5493,0.017467141,0.08878742,,0.57605,0.0034085512,0.08656174,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/09-46-55/14,14
