,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
144,slcp,3948751220,CNRE,24,24,25,0.1,0,50,2,4.945225,24.103098551432293,0.86875,0.021638513,19.949902,,0.78065,0.005435109,22.040195,,0.7837,0.013570905,26.216156,,0.91645,0.058445156,3.4310565,,0.7279,0.007688403,23.208607,,0.73615,0.0013648272,11.161437,,0.9424,0.0067186356,29.835022,,0.91665,0.003936887,23.798538,,0.78195,0.0115276575,10.3751545,,0.86775,0.07417351,2.0490928,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/15,15,False
145,slcp,1638671183,CNRE,99,99,100,1.0,0,50,2,4.5736074,26.788773600260416,0.85655,0.028388381,19.118652,,0.80265,0.035832882,22.950047,,0.7592,0.041747212,26.457813,,0.92915,0.16900033,3.0552826,,0.7666,0.016790152,24.701164,,0.6981,0.0037968159,11.140004,,0.93685,0.090419054,30.007061,,0.8999,0.079544306,24.709415,,0.77695,0.012664199,10.285076,,0.84035,0.032173276,1.7296166,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/32,32,False
146,slcp,897387667,CNRE,99,99,100,0.001,0,50,2,4.8448024,23.932568359375,0.8742,0.015852213,19.402227,,0.83065,0.042802334,22.657791,,0.7494,0.026825666,26.922812,,0.9027,0.02893126,3.5868115,,0.7428,0.008037925,24.557812,,0.76445,0.011389613,11.151916,,0.9366,0.0751394,30.076622,,0.91555,0.01209271,24.677372,,0.8015,0.032903314,10.246324,,0.8796,0.108549476,1.666267,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/35,35,False
147,slcp,4218150765,CNRE,1,1,2,0.001,0,50,2,4.407515,14.423726399739584,0.9062,0.067765236,19.55476,,0.8422,0.04979801,23.373981,,0.8098,0.033925176,26.91724,,0.92665,0.042080283,3.3700943,,0.8016,0.009244204,23.740635,,0.8476,0.032431602,11.54274,,0.97,0.09683597,29.246433,,0.92225,0.08422136,24.76865,,0.83345,0.021835208,10.383648,,0.8934,0.062383294,2.1924958,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/5,5,False
148,slcp,1438366117,CNRE,49,49,50,0.01,0,50,2,4.576418,18.405977376302083,0.87735,0.029917717,19.493088,,0.80145,0.02396226,22.86446,,0.79925,0.010122418,26.24522,,0.91055,0.030658126,3.3185925,,0.78715,0.019544005,24.339893,,0.7721,0.008102894,11.175197,,0.92305,0.019461513,29.457249,,0.8809,0.0074341297,24.9399,,0.78395,0.007372737,11.248651,,0.83865,0.06031102,1.7463193,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/22,22,False
149,slcp,3868409685,CNRE,74,74,75,0.01,0,50,2,4.8248734,21.78947550455729,0.88105,0.026594877,20.23177,,0.81825,0.020259261,23.213383,,0.74645,0.011770844,25.81422,,0.92445,0.119446635,2.8893518,,0.7435,0.015780807,23.624908,,0.7484,0.0018612146,11.172042,,0.95395,0.06668472,29.572407,,0.88065,0.036394715,23.959698,,0.81285,0.044349432,10.602318,,0.8455,0.0632714,1.9739465,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/28,28,False
150,slcp,1547734721,CNRE,9,9,10,0.1,0,50,2,4.4753733,20.465096028645835,0.8873,0.013914704,19.623615,,0.82915,0.037932754,22.965208,,0.73805,0.037756443,27.431463,,0.925,0.06972283,3.739361,,0.90445,0.029188037,23.145433,,0.7659,0.013487935,10.966833,,0.9561,0.09003544,29.390226,,0.8835,0.01647544,24.197916,,0.82475,0.022164464,9.6598015,,0.86815,0.07480705,1.6438806,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/9,9,False
151,slcp,396604466,CNRE,9,9,10,0.01,0,50,2,4.6054287,17.473704020182293,0.893,0.071320295,19.61842,,0.82095,0.05486989,23.243664,,0.77025,0.015552998,26.643501,,0.9288,0.1236074,3.169988,,0.7344,0.004746914,24.353796,,0.76505,0.011094928,11.121518,,0.9475,0.025657654,29.67701,,0.9134,0.051272035,24.467415,,0.8023,0.027107716,10.060656,,0.9022,0.097293496,1.6202859,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/10,10,False
152,slcp,4227854929,CNRE,1,1,2,10.0,0,50,2,4.851736,14.526266479492188,0.93285,0.11187744,19.70015,,0.90535,0.06807017,24.532791,,0.8652,0.06163287,26.404936,,0.9575,0.18528801,3.090547,,0.9154,0.17886806,26.316977,,0.86915,0.02138269,11.675968,,0.96625,0.08584595,30.061905,,0.9425,0.06731951,25.653526,,0.89065,0.09475744,8.7278,,0.9112,0.093429625,2.1150088,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/1,1,False
153,slcp,4186842708,CNRE,199,199,200,100.0,0,50,2,5.8038664,81.2671630859375,0.8988,0.04229772,19.183613,,0.77955,0.007909298,22.61924,,0.88415,0.03169191,27.92827,,0.922,0.078822434,3.0864751,,0.8238,0.07359493,24.263947,,0.7798,0.009832025,11.006655,,0.98235,0.13285637,29.338354,,0.86475,0.007457018,23.763752,,0.7967,0.018382668,10.937748,,0.8889,0.0748198,1.7070551,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/42,42,False
154,slcp,435659805,CNRE,199,199,200,0.001,0,50,2,5.083998,34.574092610677084,0.87865,0.024964571,20.220787,,0.82235,0.025132298,22.708855,,0.77265,0.020272613,26.546272,,0.91095,0.07457745,2.919809,,0.82245,0.020467758,24.45929,,0.7316,0.0041286945,10.861186,,0.96195,0.093358874,29.838911,,0.87565,0.008348465,25.095451,,0.796,0.01812601,10.001219,,0.83505,0.058915317,1.9922359,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/47,47,False
155,slcp,621437383,CNRE,49,49,50,100.0,0,50,2,5.8385935,24.444588216145835,0.91195,0.052958608,19.535988,,0.80065,0.021386981,23.444096,,0.78185,0.020132542,26.097338,,0.9177,0.13537955,3.7846022,,0.7995,0.019523859,23.163292,,0.81325,0.01807046,11.4873295,,0.91945,0.06906617,28.829891,,0.91095,0.014980316,25.310787,,0.83855,0.04571235,8.773327,,0.9004,0.058077574,1.9509399,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/18,18,False
156,slcp,1411487562,CNRE,49,49,50,0.1,0,50,2,4.8022985,19.041505940755208,0.8724,0.027093291,19.951345,,0.80565,0.04620111,23.346174,,0.7638,0.015772104,26.351103,,0.908,0.054068923,3.4493847,,0.7616,0.007571578,24.435696,,0.7825,0.01575303,10.547588,,0.95035,0.014246941,29.813837,,0.8966,0.009636283,24.558765,,0.78315,0.011008263,9.590354,,0.7998,0.039198756,2.0044317,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/21,21,False
157,slcp,3871165179,CNRE,74,74,75,100.0,0,50,2,5.131986,27.582198079427084,0.86575,0.024216294,19.923866,,0.83455,0.045112252,22.613602,,0.78645,0.03600216,25.274712,,0.8892,0.028912425,3.5223827,,0.8204,0.0426414,23.414236,,0.8008,0.035629272,12.395443,,0.974,0.08856177,29.902546,,0.8902,0.001680851,24.944492,,0.8177,0.026088,10.897207,,0.8776,0.072665155,1.9150708,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/24,24,False
158,slcp,2004938360,CNRE,24,24,25,0.001,0,50,2,4.6876802,15.60955810546875,0.8867,0.025708675,19.972607,,0.84775,0.034303427,22.917654,,0.7904,0.008732438,25.537472,,0.92875,0.022860289,2.8671708,,0.7722,0.03296423,23.128908,,0.7977,0.012158275,12.044773,,0.94535,0.022619247,29.724403,,0.92605,0.019031286,24.77626,,0.8043,0.021998405,11.18095,,0.8919,0.079436004,1.5989517,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/17,17,False
159,slcp,2307680190,CNRE,1,1,2,0.01,0,50,2,4.6399746,17.42133992513021,0.9083,0.11789405,19.591997,,0.8462,0.077988386,23.22371,,0.75665,0.03105104,26.917812,,0.92515,0.07588649,3.3854303,,0.7821,0.048232794,22.388409,,0.7888,0.012013555,12.000458,,0.93975,0.072668195,28.726616,,0.95195,0.13911259,24.379318,,0.838,0.01871252,10.682385,,0.90035,0.10811067,1.7343273,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/4,4,False
160,slcp,2483208943,CNRE,1,1,2,100.0,0,50,2,2.5961013,13.45936279296875,0.96725,0.13764572,17.814352,,0.94025,0.20501214,23.04515,,0.90655,0.066265345,27.379694,,0.9681,0.24196196,4.1507826,,0.90475,0.03404641,23.11813,,0.90135,0.043424964,10.735195,,0.9777,0.06878817,29.590202,,0.9605,0.047004223,24.921001,,0.92375,0.24832046,9.216522,,0.96005,0.5429253,2.373088,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/0,0,False
161,slcp,4107030918,CNRE,49,49,50,0.001,0,50,2,4.907419,18.237809244791666,0.87795,0.010560393,19.532791,,0.8313,0.025552869,22.80059,,0.73775,0.010365605,26.28793,,0.91105,0.06907928,3.7473826,,0.7683,0.009951115,22.8938,,0.7787,0.0060887337,11.679752,,0.9406,0.077715516,30.156462,,0.9125,0.01994288,24.46185,,0.81645,0.016828418,9.662927,,0.8408,0.036225557,1.87643,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/23,23,False
162,slcp,1600409401,CNRE,99,99,100,0.1,0,50,2,4.745171,25.679058837890626,0.8469,0.005011201,19.184696,,0.7872,0.007861018,22.674128,,0.73055,0.018519878,25.866848,,0.91495,0.06940031,3.5776906,,0.72715,0.026753187,23.715675,,0.74975,0.010459185,11.130463,,0.94445,0.05300212,30.020851,,0.86825,0.03629923,24.870579,,0.81095,0.023047209,9.78141,,0.82245,0.024008632,1.8285677,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/33,33,False
163,slcp,4042560937,CNRE,24,24,25,10.0,0,50,2,4.8878155,19.90580851236979,0.93635,0.087364435,19.472971,,0.84575,0.03148997,22.393448,,0.7611,0.010589123,26.77796,,0.91765,0.118439674,3.1230059,,0.77755,0.054262996,22.548801,,0.7853,0.01652801,10.691343,,0.9692,0.031757474,29.651459,,0.9103,0.03328216,25.888205,,0.80065,0.009762764,9.601276,,0.8736,0.051023245,1.6923954,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/13,13,False
164,slcp,3399256275,CNRE,149,149,150,0.1,0,50,2,4.5400867,30.265643310546874,0.87215,0.023657441,20.00711,,0.8367,0.035740495,23.015398,,0.7155,0.0062036514,26.43716,,0.91245,0.040031552,3.3292317,,0.74195,0.012898803,23.707855,,0.7785,0.011398196,11.750173,,0.91405,0.055991292,29.954525,,0.89095,0.015447736,25.013153,,0.78775,0.015122771,9.522521,,0.8434,0.036584616,1.7228656,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/39,39,False
165,slcp,3548671407,CNRE,24,24,25,0.01,0,50,2,4.8745637,17.734822591145832,0.85925,0.021511674,20.046337,,0.8137,0.010332346,23.232784,,0.77405,0.010842204,26.337013,,0.91815,0.13368016,3.6299195,,0.773,0.0066189766,23.068352,,0.728,0.001599431,11.280861,,0.9658,0.011175156,29.228006,,0.9185,0.016171098,24.578175,,0.8411,0.039494038,10.310923,,0.85155,0.05944085,1.7221488,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/16,16,False
166,slcp,426913632,CNRE,9,9,10,0.001,0,50,2,4.6898336,15.074786376953124,0.85395,0.014142752,19.861729,,0.82665,0.034781575,23.027533,,0.8091,0.025937676,26.641697,,0.9034,0.06516647,3.5599694,,0.8327,0.018923283,23.865929,,0.76035,0.0074139833,11.308477,,0.9481,0.011583924,29.519196,,0.8865,0.023394704,25.301369,,0.82645,0.02301848,9.422774,,0.86925,0.051309347,1.5954392,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/11,11,False
167,slcp,833645209,CNRE,49,49,50,1.0,0,50,2,4.623927,29.544608561197915,0.91855,0.0500679,20.0528,,0.83855,0.024388313,22.390686,,0.6786,0.0051835775,26.759457,,0.9023,0.10027462,3.6676044,,0.73055,0.006207943,24.251806,,0.7677,0.008101344,10.782688,,0.92885,0.05650747,29.59567,,0.91495,0.025955558,25.195429,,0.78875,0.011711597,10.25564,,0.8502,0.04172039,1.6794397,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/20,20,False
168,slcp,195799398,CNRE,9,9,10,10.0,0,50,2,4.9415593,26.92513224283854,0.89,0.01105535,20.305408,,0.84575,0.044239283,22.889408,,0.75925,0.01958263,25.895794,,0.94045,0.11811179,3.3849857,,0.76475,0.021618605,23.478249,,0.7563,0.013508558,11.442421,,0.97045,0.043023586,29.353342,,0.95115,0.020106077,24.146603,,0.81415,0.020819068,10.066693,,0.8602,0.13699317,1.8669944,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/7,7,False
169,slcp,4081635639,CNRE,74,74,75,0.1,0,50,2,4.6473675,23.05612589518229,0.87625,0.06547201,19.264187,,0.8463,0.044474244,23.112263,,0.7821,0.015390873,26.297546,,0.9222,0.06921601,3.0192385,,0.7767,0.011311293,22.850483,,0.77405,0.011070371,11.335941,,0.9144,0.025011778,29.269337,,0.89505,0.052754402,24.21674,,0.8159,0.022253513,11.195359,,0.8628,0.04462099,1.8490353,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/27,27,False
170,slcp,891290279,CNRE,74,74,75,0.001,0,50,2,4.7749257,22.600461832682292,0.8517,0.008625269,19.692097,,0.88335,0.050281048,23.654911,,0.76075,0.02015078,25.961863,,0.90285,0.04812765,3.3607287,,0.7293,0.019488811,23.226053,,0.751,0.0066714287,12.043898,,0.9212,0.0047237873,29.145342,,0.9227,0.021575928,23.753792,,0.81735,0.019979477,9.674877,,0.83225,0.08667004,2.007657,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/29,29,False
171,slcp,1179082944,CNRE,1,1,2,0.1,0,50,2,4.8255887,15.83125712076823,0.90975,0.050982237,20.234053,,0.8381,0.017703295,22.717846,,0.77295,0.010641694,26.6324,,0.9454,0.07530725,2.8641438,,0.8141,0.011546493,23.052963,,0.7582,0.003807664,11.108612,,0.94355,0.07220447,30.515026,,0.9082,0.028651,25.460236,,0.8383,0.048246264,9.834042,,0.80845,0.039153695,2.4477656,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/3,3,False
172,slcp,1425840263,CNRE,99,99,100,0.01,0,50,2,4.7014265,24.529585774739584,0.83965,0.01593101,19.674465,,0.77955,0.014758825,22.719856,,0.7284,0.006418824,26.563736,,0.914,0.11091125,2.945511,,0.73425,0.012978792,23.610119,,0.7599,0.0048024654,10.60685,,0.94795,0.09203112,30.05589,,0.88865,0.02788496,24.210037,,0.80455,0.024130821,11.180412,,0.8466,0.1214689,1.8851498,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/34,34,False
173,slcp,2463090809,CNRE,149,149,150,10.0,0,50,2,4.860937,34.65536295572917,0.89365,0.03794527,20.03997,,0.8522,0.06326771,22.20391,,0.80505,0.0059548616,25.92096,,0.93345,0.034072876,2.6271842,,0.80385,0.044064283,24.072819,,0.7673,0.0073513985,10.804148,,0.9488,0.065220475,29.287273,,0.9158,0.079090476,25.301737,,0.79555,0.021494627,10.389161,,0.82845,0.040708542,1.9757109,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/37,37,False
174,slcp,2743025375,CNRE,9,9,10,1.0,0,50,2,4.6709433,18.6260498046875,0.9029,0.033382177,19.745106,,0.8437,0.016579032,22.273853,,0.8098,0.05707133,25.406757,,0.89855,0.08898479,3.2467642,,0.80045,0.031785846,22.326828,,0.79285,0.006995797,11.809473,,0.94125,0.04227245,30.09309,,0.89945,0.040176988,25.178123,,0.78325,0.015223861,10.122689,,0.8858,0.042087674,1.8600025,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/8,8,False
175,slcp,1149703925,CNRE,24,24,25,100.0,0,50,2,5.020648,19.788301595052083,0.89455,0.009763241,19.359373,,0.80845,0.013148308,22.518028,,0.7871,0.039497852,25.66296,,0.9308,0.20297736,3.1302013,,0.81765,0.12036145,21.848465,,0.73675,0.012664199,11.616377,,0.94995,0.10493636,29.628815,,0.8776,0.03088057,24.318634,,0.82265,0.026214123,9.179494,,0.8793,0.052471995,1.7883047,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/12,12,False
176,slcp,617631191,CNRE,24,24,25,1.0,0,50,2,4.484769,18.83232421875,0.88945,0.036153197,19.614388,,0.8694,0.03944695,22.919119,,0.83825,0.031244755,25.668205,,0.93,0.07266837,2.7707648,,0.7467,0.012470484,23.803299,,0.80025,0.014216661,11.365465,,0.9181,0.013267159,29.529623,,0.92305,0.013879061,24.688148,,0.82245,0.030191064,10.755554,,0.83995,0.07767421,2.0210474,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/14,14,False
177,slcp,914277273,CNRE,74,74,75,1.0,0,50,2,4.5980043,23.537715657552084,0.8786,0.028780222,20.003637,,0.83935,0.04092312,23.173483,,0.76285,0.009663105,26.928286,,0.9259,0.079238236,3.0206413,,0.7811,0.014110327,24.509785,,0.76965,0.016501427,11.521882,,0.9346,0.020401716,29.595345,,0.9073,0.15572023,23.813541,,0.82155,0.042716265,10.457263,,0.8123,0.04891026,2.2998695,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/26,26,False
178,slcp,2042416527,CNRE,74,74,75,10.0,0,50,2,4.7787867,27.395088704427085,0.89605,0.07792139,19.59908,,0.8442,0.03469479,23.570135,,0.78845,0.026269197,24.498882,,0.9209,0.07614505,3.5026157,,0.86365,0.04289913,22.143494,,0.8228,0.05172074,11.293743,,0.9345,0.090516806,30.155552,,0.9011,0.059960365,24.466904,,0.82265,0.015755653,9.136137,,0.89065,0.024580002,1.6115885,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/25,25,False
179,slcp,1417538802,CNRE,149,149,150,0.01,0,50,2,4.7892814,29.30814005533854,0.8404,0.017169714,19.402748,,0.8284,0.045327425,22.624992,,0.7891,0.017322421,26.013664,,0.9072,0.06581974,4.0102572,,0.8251,0.017597675,23.890408,,0.75525,0.007387042,10.654121,,0.93325,0.009059548,29.954409,,0.9,0.0062018633,24.396534,,0.78975,0.010785341,9.462793,,0.8018,0.021466136,1.948211,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/40,40,False
180,slcp,282375302,CNRE,149,149,150,100.0,0,50,2,5.1763735,40.84058837890625,0.83925,0.059326768,20.099543,,0.8509,0.044337988,22.77203,,0.8303,0.05242324,26.471,,0.93585,0.1614675,3.1952167,,0.8322,0.048851013,24.513607,,0.7534,0.021888614,10.997225,,0.9094,0.08140063,29.593382,,0.96635,0.11383867,24.9714,,0.77105,0.024153948,9.941746,,0.85765,0.06533623,1.9374044,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/36,36,False
181,slcp,1465418914,CNRE,9,9,10,100.0,0,50,2,4.640086,23.57884521484375,0.89115,0.042909503,19.434265,,0.8113,0.032422066,22.687977,,0.90295,0.050548434,27.448416,,0.9246,0.04118824,3.507113,,0.85395,0.024576783,21.510416,,0.7461,0.015167236,11.458452,,0.9858,0.05818093,28.916445,,0.9227,0.02310419,24.122456,,0.77855,0.011404395,10.432999,,0.90355,0.07573038,1.9637833,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/6,6,False
182,slcp,2426806272,CNRE,99,99,100,100.0,0,50,2,5.4808073,28.497373453776042,0.869,0.048051357,19.948427,,0.83365,0.04080367,23.500795,,0.8295,0.024239779,28.495388,,0.9244,0.10061693,2.9577596,,0.87495,0.02707839,23.601278,,0.76625,0.011719704,11.410021,,0.95155,0.08905816,29.414299,,0.94805,0.1085968,25.806787,,0.7896,0.01834929,9.844351,,0.8741,0.034180522,1.8951567,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/30,30,False
183,slcp,3199958117,CNRE,99,99,100,10.0,0,50,2,4.6353354,112.21075846354167,0.89215,0.021590948,19.679096,,0.8668,0.03541422,23.125954,,0.82645,0.04578328,25.936111,,0.91355,0.05845344,3.575646,,0.88245,0.07301414,24.80532,,0.77095,0.005188346,11.92688,,0.9372,0.02666676,29.905624,,0.9118,0.031995773,24.707684,,0.82505,0.01628089,10.233464,,0.8648,0.15141052,2.9002323,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/31,31,False
184,slcp,2784859185,CNRE,49,49,50,10.0,0,50,2,5.1214056,26.642020670572915,0.85855,0.00933373,19.447975,,0.8487,0.06108141,24.128021,,0.7808,0.03748715,27.290543,,0.9367,0.27782774,3.8359752,,0.81595,0.01765418,25.406082,,0.77715,0.0020984411,11.204567,,0.9527,0.115863204,30.291988,,0.9086,0.008582711,24.649391,,0.7878,0.029428244,9.594255,,0.86165,0.07929748,1.9266322,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/19,19,False
185,slcp,2847535583,CNRE,1,1,2,1.0,0,50,2,4.7304,41.85230712890625,0.92205,0.01759231,19.5989,,0.8952,0.06943512,23.433235,,0.8412,0.058676243,25.753242,,0.9147,0.089740455,3.6133146,,0.87145,0.04872179,24.238522,,0.82335,0.011154771,11.545545,,0.96395,0.12655497,30.885054,,0.95805,0.13031232,24.306393,,0.8475,0.03793454,10.738139,,0.88775,0.1613915,1.9201223,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/2,2,False
186,slcp,334976744,CNRE,149,149,150,1.0,0,50,2,4.8084188,37.828694661458336,0.8999,0.030478835,19.181805,,0.80745,0.01928246,22.81144,,0.8355,0.05586934,25.647816,,0.92075,0.111785054,2.9112036,,0.8051,0.019012451,23.791027,,0.79065,0.013790607,11.734629,,0.88675,0.028752446,29.427153,,0.87905,0.029441953,24.316116,,0.8145,0.02359438,9.959127,,0.8691,0.079378426,1.852261,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/38,38,False
187,slcp,539537205,CNRE,149,149,150,0.001,0,50,2,4.7530403,30.510843912760418,0.83805,0.009952307,19.47712,,0.8128,0.025499701,22.706577,,0.73415,0.0101441145,27.100922,,0.9081,0.10434538,3.3787549,,0.8314,0.018630147,23.21149,,0.73185,0.00518775,11.318179,,0.91475,0.005550146,29.810247,,0.88665,0.026607394,25.493473,,0.7868,0.01916635,11.178088,,0.85255,0.037831306,1.6808405,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/41,41,False
188,slcp,2994079888,CNRE,199,199,200,0.1,0,50,2,4.6734457,35.451944986979164,0.8848,0.013384819,19.622452,,0.79035,0.011275411,22.668615,,0.7322,0.0076067448,26.597439,,0.90805,0.03758478,3.4789352,,0.76035,0.018364906,23.305878,,0.7799,0.010167956,11.973219,,0.92195,0.011654854,29.444645,,0.9134,0.031228185,24.175083,,0.80185,0.013746738,9.566781,,0.8844,0.047706246,1.7107911,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/45,45,False
189,slcp,1008180928,CNRE,199,199,200,1.0,0,50,2,5.207525,38.771923828125,0.9093,0.044114232,19.250107,,0.85165,0.07406688,22.785166,,0.8276,0.0442338,26.837755,,0.90085,0.025663614,3.0515819,,0.87865,0.04333377,21.722939,,0.7295,0.0072493553,11.223131,,0.92715,0.041707993,30.299652,,0.88275,0.00785327,24.655281,,0.7792,0.01763308,9.873486,,0.83005,0.051440835,2.1696606,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/44,44,False
190,slcp,801614758,CNRE,199,199,200,10.0,0,50,2,4.7920027,50.090266927083334,0.8498,0.017843604,19.08176,,0.8054,0.039026737,23.22099,,0.8065,0.057195067,26.50306,,0.9032,0.108924806,3.292783,,0.7528,0.018981576,24.156288,,0.7304,0.0018709898,11.145395,,0.9354,0.08801675,29.004446,,0.9292,0.047527194,23.694275,,0.77495,0.002760291,9.814663,,0.89645,0.08070725,1.8973143,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/43,43,False
191,slcp,1201180271,CNRE,199,199,200,0.01,0,50,2,4.7486258,34.7469482421875,0.8516,0.019022465,19.581116,,0.8098,0.033886075,23.42543,,0.77325,0.00794673,26.638,,0.9082,0.049531937,3.1230402,,0.7829,0.01623261,23.313675,,0.7489,0.0026940107,11.397055,,0.93075,0.031009197,29.666035,,0.88755,0.027127147,24.583805,,0.7866,0.012492657,10.778507,,0.8271,0.061903715,1.9782712,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/20-35-32/46,46,False
192,gaussian_mixture,2873857653,CNRE,24,24,25,0.1,0,128,3,3.3049293,24.777071126302083,0.7787,0.19394904,1.2972121,,0.75025,0.10781282,1.4340138,,0.74205,0.09631091,1.4241648,,0.7376,0.083673656,1.3905609,,0.7489,0.09641051,1.3530178,,0.73505,0.08263397,1.4156206,,0.744,0.106520355,1.3368464,,0.7464,0.10612124,1.5133476,,0.73465,0.08528954,1.4849193,,0.77005,0.16483855,1.2221007,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-47-04/15,15,False
193,gaussian_mixture,1160364174,CNRE,99,99,100,1.0,0,128,3,7.474925,53.51329345703125,0.7451,0.053579926,0.5019001,,0.7872,0.08531654,1.1092136,,0.7234,0.074168086,0.61600316,,0.71695,0.069022775,0.44374487,,0.7557,0.07219827,0.380783,,0.74305,0.07547438,0.28549695,,0.7939,0.08719039,0.4517718,,0.7695,0.083800435,0.38473612,,0.72335,0.075160265,0.39482042,,0.69975,0.05895722,0.83727616,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-47-04/32,32,False
194,gaussian_mixture,2779326172,CNRE,99,99,100,0.001,0,128,3,7.244895,54.886494954427086,0.734,0.041095614,0.99018526,,0.7429,0.061307073,0.6458893,,0.73575,0.07108104,0.41882724,,0.73745,0.067955256,0.8385022,,0.7347,0.05736518,0.6434401,,0.7192,0.071959615,0.25029257,,0.7371,0.06780124,0.30622405,,0.71455,0.066771865,0.33892512,,0.723,0.071502924,0.6117085,,0.76025,0.052925825,0.671022,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-47-04/35,35,False
