,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
233,slcp,2915095661,CNRE,1,1,2,1.0,0,False,128,3,4.4389977,11.437516276041666,0.9365,0.0071798563,19.384571,,0.8983,0.04351139,23.151768,,0.8139,0.016290426,26.787498,,0.9429,0.08154857,3.1653128,,0.789,0.014045715,23.761799,,0.8285,0.00861764,11.229177,,0.95445,0.04703021,29.768929,,0.91915,0.023325324,24.70457,,0.8726,0.034728408,10.03545,,0.8814,0.07425845,2.2479615,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/2,2
234,slcp,2780893410,CNRE,149,149,150,1.0,0,False,128,3,4.188121,21.98052978515625,0.88545,0.020338178,18.993862,,0.8108,0.05798304,22.599028,,0.77665,0.015309215,26.41716,,0.9326,0.22002,3.439808,,0.79295,0.095241904,23.625893,,0.76985,0.017888784,10.74445,,0.9509,0.0146873,30.292881,,0.903,0.064029455,24.07306,,0.7821,0.018480778,9.995848,,0.8476,0.043909788,1.9816816,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/38,38
235,slcp,2451926844,CNRE,149,149,150,0.001,0,False,128,3,4.9333954,22.596380615234374,0.84955,0.018929482,20.01648,,0.7597,0.0042635202,22.728172,,0.8523,0.045327544,24.645517,,0.9262,0.07158804,2.9024992,,0.74645,0.01952684,22.72256,,0.7386,0.0037710667,11.921503,,0.9294,0.013862729,28.340488,,0.9018,0.0123285055,23.61544,,0.74535,0.0037823915,9.799492,,0.80615,0.0135804415,1.7890555,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/41,41
236,slcp,2763250118,CNRE,199,199,200,0.1,0,False,128,3,5.0746756,26.4239501953125,0.83195,0.015762448,19.23793,,0.81195,0.04399848,22.471684,,0.85265,0.06529176,25.63696,,0.90605,0.0467906,3.1262555,,0.7213,0.014733195,22.954842,,0.76405,0.03377664,11.074795,,0.90665,0.004136443,29.317562,,0.89975,0.022308707,24.254395,,0.7262,0.018521667,10.097797,,0.7842,0.027315259,1.8960423,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/45,45
237,slcp,3035228462,CNRE,199,199,200,1.0,0,False,128,3,4.5156784,24.868745930989583,0.8873,0.023375392,19.902006,,0.8094,0.028430104,22.327728,,0.77295,0.040716767,25.885216,,0.93245,0.058241308,3.7322843,,0.7666,0.033204913,24.643822,,0.73575,0.0053189993,11.318174,,0.9487,0.03838098,29.771177,,0.9283,0.04351747,24.56163,,0.78855,0.0096770525,11.096395,,0.80135,0.03456396,2.4931471,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/44,44
238,slcp,2625242103,CNRE,199,199,200,10.0,0,False,128,3,3.837612,26.20840047200521,0.91495,0.021716714,19.319525,,0.87925,0.066899896,22.93763,,0.8516,0.14435887,26.70088,,0.95105,0.20804071,3.1765456,,0.88685,0.103648424,23.45102,,0.78615,0.017600179,11.26103,,0.9556,0.04861796,29.76374,,0.93385,0.054438353,25.055965,,0.833,0.03740263,9.894108,,0.9187,0.08121067,1.5911617,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/43,43
239,slcp,89073385,CNRE,199,199,200,0.01,0,False,128,3,4.868913,26.338972981770834,0.8325,0.021180272,19.639093,,0.7863,0.03325963,22.445206,,0.83325,0.015723348,25.73605,,0.9118,0.07167435,3.2687695,,0.73915,0.013042569,24.11925,,0.7061,0.007827759,11.738281,,0.8869,0.021093726,29.40257,,0.8611,0.019379497,24.459005,,0.74715,0.021718025,8.950075,,0.81185,0.03243208,1.9297464,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/46,46
240,two_moons,2699519408,CNRE,24,24,25,0.1,0,False,128,3,4.8294716,11.789222208658854,0.60725,0.0006644726,0.09161031,,0.58695,0.00059854984,0.09024528,,0.63885,0.0002452135,0.09001511,,0.6125,0.0007855892,0.09109509,,0.57055,0.00021147728,0.09218836,,0.62165,5.9843063e-05,0.08981053,,0.65155,0.0006663799,0.09208503,,0.64575,0.0006804466,0.09014985,,0.59145,0.0006056428,0.08991847,,0.6454,0.0003516674,0.08870505,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-45/15,15
241,two_moons,1816957818,CNRE,99,99,100,1.0,0,False,128,3,4.834242,17.150069173177084,0.52525,2.9206276e-05,0.08807768,,0.5217,0.000109910965,0.09141719,,0.617,-2.2888184e-05,0.08930306,,0.57095,0.0006353259,0.08946781,,0.5789,0.0014430285,0.08944472,,0.5925,2.4795532e-05,0.08992064,,0.65105,0.00031256676,0.089507416,,0.6417,0.00063729286,0.08806682,,0.55025,5.6147575e-05,0.08908901,,0.66445,0.0015257597,0.08907407,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-45/32,32
242,two_moons,4212178860,CNRE,99,99,100,0.001,0,False,128,3,4.8129487,18.083939615885416,0.59275,0.00017809868,0.090534076,,0.5315,0.00042963028,0.09091666,,0.63185,0.00032651424,0.09037098,,0.59255,0.0033584833,0.088774815,,0.6214,0.00024807453,0.08900401,,0.5984,0.0017464161,0.09184991,,0.6448,0.0013871193,0.09006821,,0.64245,0.0012362003,0.088620156,,0.55835,-6.67572e-06,0.09149293,,0.63655,0.00047552586,0.08953684,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-45/35,35
243,two_moons,3994695114,CNRE,1,1,2,0.001,0,False,128,3,5.057594,12.473256429036459,0.52935,0.0020662546,0.08800019,,0.5256,0.0016570091,0.087962985,,0.53355,0.0010818243,0.08733302,,0.5833,0.0018125176,0.088408075,,0.5556,0.010663509,0.09064177,,0.55795,0.00064349174,0.08986966,,0.6676,0.00269866,0.08797543,,0.64955,0.0021842718,0.08879849,,0.5273,0.0019255877,0.087776944,,0.6171,0.0011268854,0.08451057,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-45/5,5
244,two_moons,3133772631,CNRE,49,49,50,0.01,0,False,128,3,4.901754,13.624419148763021,0.57325,-3.0994415e-05,0.08963994,,0.5449,-2.014637e-05,0.088833205,,0.63085,0.00031888485,0.090659276,,0.6281,0.0005005598,0.08961113,,0.6547,0.0025349855,0.09422359,,0.6439,9.75132e-05,0.0898478,,0.6596,0.0005992651,0.09045938,,0.6481,0.00029170513,0.09011137,,0.5892,0.00079989433,0.08977704,,0.62205,0.00018310547,0.089704216,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-45/22,22
245,two_moons,664909061,CNRE,74,74,75,0.01,0,False,128,3,5.0545664,16.365995279947917,0.5437,0.0015085936,0.09072758,,0.5548,0.0013583899,0.09029482,,0.60265,0.0015300512,0.090342894,,0.5676,0.0023594499,0.090593755,,0.6323,0.0038810968,0.0964877,,0.55695,0.00011110306,0.08940911,,0.63525,0.00022661686,0.08894844,,0.61215,2.6226044e-05,0.08964503,,0.5833,0.0021016002,0.08982432,,0.62795,0.0011601448,0.088423714,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-45/28,28
